Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_diff,VECmul,"[('VECmul', (15360, 3))]",[],[],"[(15360, 3), (15360, 3)]","(15360, 3)"
nlist_dist,VECadd,"[('VECadd', (15360, 1))]",[],[],"[(15360, 3)]","(15360, 1)"
nlist_mask,MEM,"[('MEM', [(15360, 1)])]",[],[],"[(15360, 1)]","(15360, 1)"
env_matrix_gather,MEM,"[('MEM', [(128, 120, 4)])]",[],[],"[(15360, 3)]","(128, 120, 4)"
smooth_func,VECmul,"[('VECmul', (15360, 1))]",[],[],"[(15360, 1), (15360, 1)]","(15360, 1)"
emb_linear_0,Linear,"[('Linear', (15360, 1, 25))]",[],[],"[(15360, 1)]","(15360, 25)"
emb_act_0,VECtanh,"[('VECtanh', (15360, 25))]",[],[],"[(15360, 25)]","(15360, 25)"
emb_linear_1,Linear,"[('Linear', (15360, 25, 50))]",[],[],"[(15360, 25)]","(15360, 50)"
emb_act_1,VECtanh,"[('VECtanh', (15360, 50))]",[],[],"[(15360, 50)]","(15360, 50)"
emb_linear_2,Linear,"[('Linear', (15360, 50, 100))]",[],[],"[(15360, 50)]","(15360, 100)"
emb_act_2,VECtanh,"[('VECtanh', (15360, 100))]",[],[],"[(15360, 100)]","(15360, 100)"
desc_matmul_1,BMM,"[('BMM', (128, 100, 120, 4))]",[],[],"[(128, 120, 100)]","(128, 100, 4)"
desc_matmul_2,BMM,"[('BMM', (128, 4, 100, 16))]",[],[],"[(128, 4, 100)]","(128, 4, 16)"
desc_reshape,MEM,"[('MEM', [(128, 64)])]",[],[],"[(128, 4, 16)]","(128, 64)"
fit_linear_0,Linear,"[('Linear', (128, 64, 240))]",[],[],"[(128, 64)]","(128, 240)"
fit_act_0,VECtanh,"[('VECtanh', (128, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_linear_1,Linear,"[('Linear', (128, 240, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_act_1,VECtanh,"[('VECtanh', (128, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_residual_1,VECadd,"[('VECadd', (128, 240))]",[],[],"[(128, 240), (128, 240)]","(128, 240)"
fit_linear_2,Linear,"[('Linear', (128, 240, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_act_2,VECtanh,"[('VECtanh', (128, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_residual_2,VECadd,"[('VECadd', (128, 240))]",[],[],"[(128, 240), (128, 240)]","(128, 240)"
output_linear,Linear,"[('Linear', (128, 240, 1))]",[],[],"[(128, 240)]","(128, 1)"
energy_sum,VECadd,"[('VECadd', (128, 1))]",[],[],"[(128, 1)]","(1,)"
fit_bw_input_2,Linear,"[('Linear', (128, 240, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_bw_act_2,VECmul,"[('VECmul', (128, 240))]",[],[],"[(128, 240), (128, 240)]","(128, 240)"
fit_bw_input_1,Linear,"[('Linear', (128, 240, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_bw_act_1,VECmul,"[('VECmul', (128, 240))]",[],[],"[(128, 240), (128, 240)]","(128, 240)"
fit_bw_input_0,Linear,"[('Linear', (128, 240, 64))]",[],[],"[(128, 240)]","(128, 64)"
fit_bw_act_0,VECmul,"[('VECmul', (128, 240))]",[],[],"[(128, 240), (128, 240)]","(128, 240)"
output_bw,Linear,"[('Linear', (128, 1, 240))]",[],[],"[(128, 1)]","(128, 240)"
desc_bw_matmul,BMM,"[('BMM', (128, 120, 100, 4))]",[],[],"[(128, 100, 4)]","(128, 120, 100)"
emb_bw_input_2,Linear,"[('Linear', (15360, 100, 50))]",[],[],"[(15360, 100)]","(15360, 50)"
emb_bw_act_2,VECmul,"[('VECmul', (15360, 100))]",[],[],"[(15360, 100), (15360, 100)]","(15360, 100)"
emb_bw_input_1,Linear,"[('Linear', (15360, 50, 25))]",[],[],"[(15360, 50)]","(15360, 25)"
emb_bw_act_1,VECmul,"[('VECmul', (15360, 50))]",[],[],"[(15360, 50), (15360, 50)]","(15360, 50)"
emb_bw_input_0,Linear,"[('Linear', (15360, 25, 1))]",[],[],"[(15360, 25)]","(15360, 1)"
emb_bw_act_0,VECmul,"[('VECmul', (15360, 25))]",[],[],"[(15360, 25), (15360, 25)]","(15360, 25)"
