Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(131072, 3)])]",[],[],"[(131072, 3)]","(131072, 3)"
env_gather,MEM,"[('MEM', [(64, 2048, 3)])]",[],[],"[(64, 2048, 3)]","(64, 2048, 3)"
env_diff_norm,VECadd,"[('VECadd', (131072, 3))]",[],[],"[(131072, 3), (131072, 3)]","(131072, 3)"
env_inv_r,VECmul,"[('VECmul', (131072, 4))]",[],[],"[(131072, 4)]","(131072, 4)"
env_smooth_weight,VECmul,"[('VECmul', (131072, 1))]",[],[],"[(131072, 1)]","(131072, 1)"
env_mat_mul,VECmul,"[('VECmul', (131072, 4))]",[],[],"[(131072, 4), (131072, 1)]","(131072, 4)"
env_normalize,VECadd,"[('VECadd', (131072, 4))]",[],[],"[(131072, 4), (131072, 4)]","(131072, 4)"
emb_t0_linear_0,Linear,"[('Linear', (32768, 1, 16))]",[],[],"[(32768, 1)]","(32768, 16)"
emb_t0_act_0,VECtanh,"[('VECtanh', (32768, 16))]",[],[],"[(32768, 16)]","(32768, 16)"
emb_t0_linear_1,Linear,"[('Linear', (32768, 16, 32))]",[],[],"[(32768, 16)]","(32768, 32)"
emb_t0_act_1,VECtanh,"[('VECtanh', (32768, 32))]",[],[],"[(32768, 32)]","(32768, 32)"
emb_t0_concat_1,MEM,"[('MEM', [(32768, 32)])]",[],[],"[(32768, 16)]","(32768, 32)"
emb_t0_res_1,VECadd,"[('VECadd', (32768, 32))]",[],[],"[(32768, 32), (32768, 32)]","(32768, 32)"
emb_t0_linear_2,Linear,"[('Linear', (32768, 32, 64))]",[],[],"[(32768, 32)]","(32768, 64)"
emb_t0_act_2,VECtanh,"[('VECtanh', (32768, 64))]",[],[],"[(32768, 64)]","(32768, 64)"
emb_t0_concat_2,MEM,"[('MEM', [(32768, 64)])]",[],[],"[(32768, 32)]","(32768, 64)"
emb_t0_res_2,VECadd,"[('VECadd', (32768, 64))]",[],[],"[(32768, 64), (32768, 64)]","(32768, 64)"
emb_t0_matmul,BMM,"[('BMM', (64, 4, 512, 64))]",[],[],"[(64, 512, 4), (64, 512, 64)]","(64, 4, 64)"
emb_t1_linear_0,Linear,"[('Linear', (32768, 1, 16))]",[],[],"[(32768, 1)]","(32768, 16)"
emb_t1_act_0,VECtanh,"[('VECtanh', (32768, 16))]",[],[],"[(32768, 16)]","(32768, 16)"
emb_t1_linear_1,Linear,"[('Linear', (32768, 16, 32))]",[],[],"[(32768, 16)]","(32768, 32)"
emb_t1_act_1,VECtanh,"[('VECtanh', (32768, 32))]",[],[],"[(32768, 32)]","(32768, 32)"
emb_t1_concat_1,MEM,"[('MEM', [(32768, 32)])]",[],[],"[(32768, 16)]","(32768, 32)"
emb_t1_res_1,VECadd,"[('VECadd', (32768, 32))]",[],[],"[(32768, 32), (32768, 32)]","(32768, 32)"
emb_t1_linear_2,Linear,"[('Linear', (32768, 32, 64))]",[],[],"[(32768, 32)]","(32768, 64)"
emb_t1_act_2,VECtanh,"[('VECtanh', (32768, 64))]",[],[],"[(32768, 64)]","(32768, 64)"
emb_t1_concat_2,MEM,"[('MEM', [(32768, 64)])]",[],[],"[(32768, 32)]","(32768, 64)"
emb_t1_res_2,VECadd,"[('VECadd', (32768, 64))]",[],[],"[(32768, 64), (32768, 64)]","(32768, 64)"
emb_t1_matmul,BMM,"[('BMM', (64, 4, 512, 64))]",[],[],"[(64, 512, 4), (64, 512, 64)]","(64, 4, 64)"
emb_t1_accum,VECadd,"[('VECadd', (64, 256))]",[],[],"[(64, 256), (64, 256)]","(64, 256)"
emb_t2_linear_0,Linear,"[('Linear', (32768, 1, 16))]",[],[],"[(32768, 1)]","(32768, 16)"
emb_t2_act_0,VECtanh,"[('VECtanh', (32768, 16))]",[],[],"[(32768, 16)]","(32768, 16)"
emb_t2_linear_1,Linear,"[('Linear', (32768, 16, 32))]",[],[],"[(32768, 16)]","(32768, 32)"
emb_t2_act_1,VECtanh,"[('VECtanh', (32768, 32))]",[],[],"[(32768, 32)]","(32768, 32)"
emb_t2_concat_1,MEM,"[('MEM', [(32768, 32)])]",[],[],"[(32768, 16)]","(32768, 32)"
emb_t2_res_1,VECadd,"[('VECadd', (32768, 32))]",[],[],"[(32768, 32), (32768, 32)]","(32768, 32)"
emb_t2_linear_2,Linear,"[('Linear', (32768, 32, 64))]",[],[],"[(32768, 32)]","(32768, 64)"
emb_t2_act_2,VECtanh,"[('VECtanh', (32768, 64))]",[],[],"[(32768, 64)]","(32768, 64)"
emb_t2_concat_2,MEM,"[('MEM', [(32768, 64)])]",[],[],"[(32768, 32)]","(32768, 64)"
emb_t2_res_2,VECadd,"[('VECadd', (32768, 64))]",[],[],"[(32768, 64), (32768, 64)]","(32768, 64)"
emb_t2_matmul,BMM,"[('BMM', (64, 4, 512, 64))]",[],[],"[(64, 512, 4), (64, 512, 64)]","(64, 4, 64)"
emb_t2_accum,VECadd,"[('VECadd', (64, 256))]",[],[],"[(64, 256), (64, 256)]","(64, 256)"
emb_t3_linear_0,Linear,"[('Linear', (32768, 1, 16))]",[],[],"[(32768, 1)]","(32768, 16)"
emb_t3_act_0,VECtanh,"[('VECtanh', (32768, 16))]",[],[],"[(32768, 16)]","(32768, 16)"
emb_t3_linear_1,Linear,"[('Linear', (32768, 16, 32))]",[],[],"[(32768, 16)]","(32768, 32)"
emb_t3_act_1,VECtanh,"[('VECtanh', (32768, 32))]",[],[],"[(32768, 32)]","(32768, 32)"
emb_t3_concat_1,MEM,"[('MEM', [(32768, 32)])]",[],[],"[(32768, 16)]","(32768, 32)"
emb_t3_res_1,VECadd,"[('VECadd', (32768, 32))]",[],[],"[(32768, 32), (32768, 32)]","(32768, 32)"
emb_t3_linear_2,Linear,"[('Linear', (32768, 32, 64))]",[],[],"[(32768, 32)]","(32768, 64)"
emb_t3_act_2,VECtanh,"[('VECtanh', (32768, 64))]",[],[],"[(32768, 64)]","(32768, 64)"
emb_t3_concat_2,MEM,"[('MEM', [(32768, 64)])]",[],[],"[(32768, 32)]","(32768, 64)"
emb_t3_res_2,VECadd,"[('VECadd', (32768, 64))]",[],[],"[(32768, 64), (32768, 64)]","(32768, 64)"
emb_t3_matmul,BMM,"[('BMM', (64, 4, 512, 64))]",[],[],"[(64, 512, 4), (64, 512, 64)]","(64, 4, 64)"
emb_t3_accum,VECadd,"[('VECadd', (64, 256))]",[],[],"[(64, 256), (64, 256)]","(64, 256)"
