Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
emb_t1_matmul,BMM,"[('BMM', (4096, 4, 512, 64))]",[],[],"[(4096, 512, 4), (4096, 512, 64)]","(4096, 4, 64)"
emb_t1_accum,VECadd,"[('VECadd', (4096, 256))]",[],[],"[(4096, 256), (4096, 256)]","(4096, 256)"
emb_t2_linear_0,Linear,"[('Linear', (2097152, 1, 16))]",[],[],"[(2097152, 1)]","(2097152, 16)"
emb_t2_act_0,VECtanh,"[('VECtanh', (2097152, 16))]",[],[],"[(2097152, 16)]","(2097152, 16)"
emb_t2_linear_1,Linear,"[('Linear', (2097152, 16, 32))]",[],[],"[(2097152, 16)]","(2097152, 32)"
emb_t2_act_1,VECtanh,"[('VECtanh', (2097152, 32))]",[],[],"[(2097152, 32)]","(2097152, 32)"
emb_t2_concat_1,MEM,"[('MEM', [(2097152, 32)])]",[],[],"[(2097152, 16)]","(2097152, 32)"
emb_t2_res_1,VECadd,"[('VECadd', (2097152, 32))]",[],[],"[(2097152, 32), (2097152, 32)]","(2097152, 32)"
emb_t2_linear_2,Linear,"[('Linear', (2097152, 32, 64))]",[],[],"[(2097152, 32)]","(2097152, 64)"
emb_t2_act_2,VECtanh,"[('VECtanh', (2097152, 64))]",[],[],"[(2097152, 64)]","(2097152, 64)"
emb_t2_concat_2,MEM,"[('MEM', [(2097152, 64)])]",[],[],"[(2097152, 32)]","(2097152, 64)"
emb_t2_res_2,VECadd,"[('VECadd', (2097152, 64))]",[],[],"[(2097152, 64), (2097152, 64)]","(2097152, 64)"
emb_t2_matmul,BMM,"[('BMM', (4096, 4, 512, 64))]",[],[],"[(4096, 512, 4), (4096, 512, 64)]","(4096, 4, 64)"
emb_t2_accum,VECadd,"[('VECadd', (4096, 256))]",[],[],"[(4096, 256), (4096, 256)]","(4096, 256)"
emb_t3_linear_0,Linear,"[('Linear', (2097152, 1, 16))]",[],[],"[(2097152, 1)]","(2097152, 16)"
emb_t3_act_0,VECtanh,"[('VECtanh', (2097152, 16))]",[],[],"[(2097152, 16)]","(2097152, 16)"
emb_t3_linear_1,Linear,"[('Linear', (2097152, 16, 32))]",[],[],"[(2097152, 16)]","(2097152, 32)"
emb_t3_act_1,VECtanh,"[('VECtanh', (2097152, 32))]",[],[],"[(2097152, 32)]","(2097152, 32)"
emb_t3_concat_1,MEM,"[('MEM', [(2097152, 32)])]",[],[],"[(2097152, 16)]","(2097152, 32)"
emb_t3_res_1,VECadd,"[('VECadd', (2097152, 32))]",[],[],"[(2097152, 32), (2097152, 32)]","(2097152, 32)"
emb_t3_linear_2,Linear,"[('Linear', (2097152, 32, 64))]",[],[],"[(2097152, 32)]","(2097152, 64)"
emb_t3_act_2,VECtanh,"[('VECtanh', (2097152, 64))]",[],[],"[(2097152, 64)]","(2097152, 64)"
emb_t3_concat_2,MEM,"[('MEM', [(2097152, 64)])]",[],[],"[(2097152, 32)]","(2097152, 64)"
emb_t3_res_2,VECadd,"[('VECadd', (2097152, 64))]",[],[],"[(2097152, 64), (2097152, 64)]","(2097152, 64)"
emb_t3_matmul,BMM,"[('BMM', (4096, 4, 512, 64))]",[],[],"[(4096, 512, 4), (4096, 512, 64)]","(4096, 4, 64)"
emb_t3_accum,VECadd,"[('VECadd', (4096, 256))]",[],[],"[(4096, 256), (4096, 256)]","(4096, 256)"
desc_normalize,VECmul,"[('VECmul', (4096, 256))]",[],[],"[(4096, 256)]","(4096, 256)"
desc_final_matmul,BMM,"[('BMM', (4096, 64, 4, 16))]",[],[],"[(4096, 64, 4), (4096, 4, 16)]","(4096, 64, 16)"
desc_reshape,MEM,"[('MEM', [(4096, 1024)])]",[],[],"[(4096, 64, 16)]","(4096, 1024)"
fit_linear_0,Linear,"[('Linear', (4096, 1024, 240))]",[],[],"[(4096, 1024)]","(4096, 240)"
fit_act_0,VECrelu,"[('VECrelu', (4096, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_linear_1,Linear,"[('Linear', (4096, 240, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_act_1,VECrelu,"[('VECrelu', (4096, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_res_1,VECadd,"[('VECadd', (4096, 240))]",[],[],"[(4096, 240), (4096, 240)]","(4096, 240)"
fit_linear_2,Linear,"[('Linear', (4096, 240, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_act_2,VECrelu,"[('VECrelu', (4096, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_res_2,VECadd,"[('VECadd', (4096, 240))]",[],[],"[(4096, 240), (4096, 240)]","(4096, 240)"
output_linear,Linear,"[('Linear', (4096, 240, 1))]",[],[],"[(4096, 240)]","(4096, 1)"
energy_sum,VECadd,"[('VECadd', (4096, 1))]",[],[],"[(4096, 1)]","(1,)"
output_bw,Linear,"[('Linear', (4096, 1, 240))]",[],[],"[(4096, 1)]","(4096, 240)"
fit_bw_input_2,Linear,"[('Linear', (4096, 240, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_bw_act_2,VECmul,"[('VECmul', (4096, 240))]",[],[],"[(4096, 240), (4096, 240)]","(4096, 240)"
fit_bw_input_1,Linear,"[('Linear', (4096, 240, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_bw_act_1,VECmul,"[('VECmul', (4096, 240))]",[],[],"[(4096, 240), (4096, 240)]","(4096, 240)"
fit_bw_input_0,Linear,"[('Linear', (4096, 240, 1024))]",[],[],"[(4096, 240)]","(4096, 1024)"
fit_bw_act_0,VECmul,"[('VECmul', (4096, 240))]",[],[],"[(4096, 240), (4096, 240)]","(4096, 240)"
desc_bw_matmul,BMM,"[('BMM', (4096, 64, 16, 4))]",[],[],"[(4096, 64, 16)]","(4096, 64, 4)"
emb_t0_bw_matmul,BMM,"[('BMM', (4096, 512, 4, 64))]",[],[],"[(4096, 4, 64)]","(4096, 512, 64)"
emb_t0_bw_input_2,Linear,"[('Linear', (2097152, 64, 32))]",[],[],"[(2097152, 64)]","(2097152, 32)"
emb_t0_bw_act_2,VECmul,"[('VECmul', (2097152, 64))]",[],[],"[(2097152, 64), (2097152, 64)]","(2097152, 64)"
emb_t0_bw_input_1,Linear,"[('Linear', (2097152, 32, 16))]",[],[],"[(2097152, 32)]","(2097152, 16)"
emb_t0_bw_act_1,VECmul,"[('VECmul', (2097152, 32))]",[],[],"[(2097152, 32), (2097152, 32)]","(2097152, 32)"
emb_t0_bw_input_0,Linear,"[('Linear', (2097152, 16, 1))]",[],[],"[(2097152, 16)]","(2097152, 1)"
emb_t0_bw_act_0,VECmul,"[('VECmul', (2097152, 16))]",[],[],"[(2097152, 16), (2097152, 16)]","(2097152, 16)"
emb_t1_bw_matmul,BMM,"[('BMM', (4096, 512, 4, 64))]",[],[],"[(4096, 4, 64)]","(4096, 512, 64)"
emb_t1_bw_input_2,Linear,"[('Linear', (2097152, 64, 32))]",[],[],"[(2097152, 64)]","(2097152, 32)"
emb_t1_bw_act_2,VECmul,"[('VECmul', (2097152, 64))]",[],[],"[(2097152, 64), (2097152, 64)]","(2097152, 64)"
emb_t1_bw_input_1,Linear,"[('Linear', (2097152, 32, 16))]",[],[],"[(2097152, 32)]","(2097152, 16)"
emb_t1_bw_act_1,VECmul,"[('VECmul', (2097152, 32))]",[],[],"[(2097152, 32), (2097152, 32)]","(2097152, 32)"
emb_t1_bw_input_0,Linear,"[('Linear', (2097152, 16, 1))]",[],[],"[(2097152, 16)]","(2097152, 1)"
emb_t1_bw_act_0,VECmul,"[('VECmul', (2097152, 16))]",[],[],"[(2097152, 16), (2097152, 16)]","(2097152, 16)"
emb_t2_bw_matmul,BMM,"[('BMM', (4096, 512, 4, 64))]",[],[],"[(4096, 4, 64)]","(4096, 512, 64)"
emb_t2_bw_input_2,Linear,"[('Linear', (2097152, 64, 32))]",[],[],"[(2097152, 64)]","(2097152, 32)"
emb_t2_bw_act_2,VECmul,"[('VECmul', (2097152, 64))]",[],[],"[(2097152, 64), (2097152, 64)]","(2097152, 64)"
emb_t2_bw_input_1,Linear,"[('Linear', (2097152, 32, 16))]",[],[],"[(2097152, 32)]","(2097152, 16)"
emb_t2_bw_act_1,VECmul,"[('VECmul', (2097152, 32))]",[],[],"[(2097152, 32), (2097152, 32)]","(2097152, 32)"
emb_t2_bw_input_0,Linear,"[('Linear', (2097152, 16, 1))]",[],[],"[(2097152, 16)]","(2097152, 1)"
emb_t2_bw_act_0,VECmul,"[('VECmul', (2097152, 16))]",[],[],"[(2097152, 16), (2097152, 16)]","(2097152, 16)"
emb_t3_bw_matmul,BMM,"[('BMM', (4096, 512, 4, 64))]",[],[],"[(4096, 4, 64)]","(4096, 512, 64)"
emb_t3_bw_input_2,Linear,"[('Linear', (2097152, 64, 32))]",[],[],"[(2097152, 64)]","(2097152, 32)"
emb_t3_bw_act_2,VECmul,"[('VECmul', (2097152, 64))]",[],[],"[(2097152, 64), (2097152, 64)]","(2097152, 64)"
emb_t3_bw_input_1,Linear,"[('Linear', (2097152, 32, 16))]",[],[],"[(2097152, 32)]","(2097152, 16)"
emb_t3_bw_act_1,VECmul,"[('VECmul', (2097152, 32))]",[],[],"[(2097152, 32), (2097152, 32)]","(2097152, 32)"
emb_t3_bw_input_0,Linear,"[('Linear', (2097152, 16, 1))]",[],[],"[(2097152, 16)]","(2097152, 1)"
emb_t3_bw_act_0,VECmul,"[('VECmul', (2097152, 16))]",[],[],"[(2097152, 16), (2097152, 16)]","(2097152, 16)"
