Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(2097152, 3)])]",[],[],"[(2097152, 3)]","(2097152, 3)"
env_gather,MEM,"[('MEM', [(1024, 2048, 3)])]",[],[],"[(1024, 2048, 3)]","(1024, 2048, 3)"
env_diff_norm,VECadd,"[('VECadd', (2097152, 3))]",[],[],"[(2097152, 3), (2097152, 3)]","(2097152, 3)"
env_inv_r,VECmul,"[('VECmul', (2097152, 4))]",[],[],"[(2097152, 4)]","(2097152, 4)"
env_smooth_weight,VECmul,"[('VECmul', (2097152, 1))]",[],[],"[(2097152, 1)]","(2097152, 1)"
env_mat_mul,VECmul,"[('VECmul', (2097152, 4))]",[],[],"[(2097152, 4), (2097152, 1)]","(2097152, 4)"
env_normalize,VECadd,"[('VECadd', (2097152, 4))]",[],[],"[(2097152, 4), (2097152, 4)]","(2097152, 4)"
emb_t0_linear_0,Linear,"[('Linear', (524288, 1, 16))]",[],[],"[(524288, 1)]","(524288, 16)"
emb_t0_act_0,VECtanh,"[('VECtanh', (524288, 16))]",[],[],"[(524288, 16)]","(524288, 16)"
emb_t0_linear_1,Linear,"[('Linear', (524288, 16, 32))]",[],[],"[(524288, 16)]","(524288, 32)"
emb_t0_act_1,VECtanh,"[('VECtanh', (524288, 32))]",[],[],"[(524288, 32)]","(524288, 32)"
emb_t0_concat_1,MEM,"[('MEM', [(524288, 32)])]",[],[],"[(524288, 16)]","(524288, 32)"
emb_t0_res_1,VECadd,"[('VECadd', (524288, 32))]",[],[],"[(524288, 32), (524288, 32)]","(524288, 32)"
emb_t0_linear_2,Linear,"[('Linear', (524288, 32, 64))]",[],[],"[(524288, 32)]","(524288, 64)"
emb_t0_act_2,VECtanh,"[('VECtanh', (524288, 64))]",[],[],"[(524288, 64)]","(524288, 64)"
emb_t0_concat_2,MEM,"[('MEM', [(524288, 64)])]",[],[],"[(524288, 32)]","(524288, 64)"
emb_t0_res_2,VECadd,"[('VECadd', (524288, 64))]",[],[],"[(524288, 64), (524288, 64)]","(524288, 64)"
emb_t0_matmul,BMM,"[('BMM', (1024, 4, 512, 64))]",[],[],"[(1024, 512, 4), (1024, 512, 64)]","(1024, 4, 64)"
emb_t1_linear_0,Linear,"[('Linear', (524288, 1, 16))]",[],[],"[(524288, 1)]","(524288, 16)"
emb_t1_act_0,VECtanh,"[('VECtanh', (524288, 16))]",[],[],"[(524288, 16)]","(524288, 16)"
emb_t1_linear_1,Linear,"[('Linear', (524288, 16, 32))]",[],[],"[(524288, 16)]","(524288, 32)"
emb_t1_act_1,VECtanh,"[('VECtanh', (524288, 32))]",[],[],"[(524288, 32)]","(524288, 32)"
emb_t1_concat_1,MEM,"[('MEM', [(524288, 32)])]",[],[],"[(524288, 16)]","(524288, 32)"
emb_t1_res_1,VECadd,"[('VECadd', (524288, 32))]",[],[],"[(524288, 32), (524288, 32)]","(524288, 32)"
emb_t1_linear_2,Linear,"[('Linear', (524288, 32, 64))]",[],[],"[(524288, 32)]","(524288, 64)"
emb_t1_act_2,VECtanh,"[('VECtanh', (524288, 64))]",[],[],"[(524288, 64)]","(524288, 64)"
emb_t1_concat_2,MEM,"[('MEM', [(524288, 64)])]",[],[],"[(524288, 32)]","(524288, 64)"
emb_t1_res_2,VECadd,"[('VECadd', (524288, 64))]",[],[],"[(524288, 64), (524288, 64)]","(524288, 64)"
emb_t1_matmul,BMM,"[('BMM', (1024, 4, 512, 64))]",[],[],"[(1024, 512, 4), (1024, 512, 64)]","(1024, 4, 64)"
emb_t1_accum,VECadd,"[('VECadd', (1024, 256))]",[],[],"[(1024, 256), (1024, 256)]","(1024, 256)"
emb_t2_linear_0,Linear,"[('Linear', (524288, 1, 16))]",[],[],"[(524288, 1)]","(524288, 16)"
emb_t2_act_0,VECtanh,"[('VECtanh', (524288, 16))]",[],[],"[(524288, 16)]","(524288, 16)"
emb_t2_linear_1,Linear,"[('Linear', (524288, 16, 32))]",[],[],"[(524288, 16)]","(524288, 32)"
emb_t2_act_1,VECtanh,"[('VECtanh', (524288, 32))]",[],[],"[(524288, 32)]","(524288, 32)"
emb_t2_concat_1,MEM,"[('MEM', [(524288, 32)])]",[],[],"[(524288, 16)]","(524288, 32)"
emb_t2_res_1,VECadd,"[('VECadd', (524288, 32))]",[],[],"[(524288, 32), (524288, 32)]","(524288, 32)"
emb_t2_linear_2,Linear,"[('Linear', (524288, 32, 64))]",[],[],"[(524288, 32)]","(524288, 64)"
emb_t2_act_2,VECtanh,"[('VECtanh', (524288, 64))]",[],[],"[(524288, 64)]","(524288, 64)"
emb_t2_concat_2,MEM,"[('MEM', [(524288, 64)])]",[],[],"[(524288, 32)]","(524288, 64)"
emb_t2_res_2,VECadd,"[('VECadd', (524288, 64))]",[],[],"[(524288, 64), (524288, 64)]","(524288, 64)"
emb_t2_matmul,BMM,"[('BMM', (1024, 4, 512, 64))]",[],[],"[(1024, 512, 4), (1024, 512, 64)]","(1024, 4, 64)"
emb_t2_accum,VECadd,"[('VECadd', (1024, 256))]",[],[],"[(1024, 256), (1024, 256)]","(1024, 256)"
emb_t3_linear_0,Linear,"[('Linear', (524288, 1, 16))]",[],[],"[(524288, 1)]","(524288, 16)"
emb_t3_act_0,VECtanh,"[('VECtanh', (524288, 16))]",[],[],"[(524288, 16)]","(524288, 16)"
emb_t3_linear_1,Linear,"[('Linear', (524288, 16, 32))]",[],[],"[(524288, 16)]","(524288, 32)"
emb_t3_act_1,VECtanh,"[('VECtanh', (524288, 32))]",[],[],"[(524288, 32)]","(524288, 32)"
emb_t3_concat_1,MEM,"[('MEM', [(524288, 32)])]",[],[],"[(524288, 16)]","(524288, 32)"
emb_t3_res_1,VECadd,"[('VECadd', (524288, 32))]",[],[],"[(524288, 32), (524288, 32)]","(524288, 32)"
