Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(16777216, 3)])]",[],[],"[(16777216, 3)]","(16777216, 3)"
env_gather,MEM,"[('MEM', [(8192, 2048, 3)])]",[],[],"[(8192, 2048, 3)]","(8192, 2048, 3)"
env_diff_norm,VECadd,"[('VECadd', (16777216, 3))]",[],[],"[(16777216, 3), (16777216, 3)]","(16777216, 3)"
env_inv_r,VECmul,"[('VECmul', (16777216, 4))]",[],[],"[(16777216, 4)]","(16777216, 4)"
env_smooth_weight,VECmul,"[('VECmul', (16777216, 1))]",[],[],"[(16777216, 1)]","(16777216, 1)"
env_mat_mul,VECmul,"[('VECmul', (16777216, 4))]",[],[],"[(16777216, 4), (16777216, 1)]","(16777216, 4)"
env_normalize,VECadd,"[('VECadd', (16777216, 4))]",[],[],"[(16777216, 4), (16777216, 4)]","(16777216, 4)"
emb_t0_linear_0,Linear,"[('Linear', (4194304, 1, 16))]",[],[],"[(4194304, 1)]","(4194304, 16)"
emb_t0_act_0,VECtanh,"[('VECtanh', (4194304, 16))]",[],[],"[(4194304, 16)]","(4194304, 16)"
emb_t0_linear_1,Linear,"[('Linear', (4194304, 16, 32))]",[],[],"[(4194304, 16)]","(4194304, 32)"
emb_t0_act_1,VECtanh,"[('VECtanh', (4194304, 32))]",[],[],"[(4194304, 32)]","(4194304, 32)"
emb_t0_concat_1,MEM,"[('MEM', [(4194304, 32)])]",[],[],"[(4194304, 16)]","(4194304, 32)"
emb_t0_res_1,VECadd,"[('VECadd', (4194304, 32))]",[],[],"[(4194304, 32), (4194304, 32)]","(4194304, 32)"
emb_t0_linear_2,Linear,"[('Linear', (4194304, 32, 64))]",[],[],"[(4194304, 32)]","(4194304, 64)"
emb_t0_act_2,VECtanh,"[('VECtanh', (4194304, 64))]",[],[],"[(4194304, 64)]","(4194304, 64)"
emb_t0_concat_2,MEM,"[('MEM', [(4194304, 64)])]",[],[],"[(4194304, 32)]","(4194304, 64)"
emb_t0_res_2,VECadd,"[('VECadd', (4194304, 64))]",[],[],"[(4194304, 64), (4194304, 64)]","(4194304, 64)"
emb_t0_matmul,BMM,"[('BMM', (8192, 4, 512, 64))]",[],[],"[(8192, 512, 4), (8192, 512, 64)]","(8192, 4, 64)"
emb_t1_linear_0,Linear,"[('Linear', (4194304, 1, 16))]",[],[],"[(4194304, 1)]","(4194304, 16)"
emb_t1_act_0,VECtanh,"[('VECtanh', (4194304, 16))]",[],[],"[(4194304, 16)]","(4194304, 16)"
emb_t1_linear_1,Linear,"[('Linear', (4194304, 16, 32))]",[],[],"[(4194304, 16)]","(4194304, 32)"
emb_t1_act_1,VECtanh,"[('VECtanh', (4194304, 32))]",[],[],"[(4194304, 32)]","(4194304, 32)"
emb_t1_concat_1,MEM,"[('MEM', [(4194304, 32)])]",[],[],"[(4194304, 16)]","(4194304, 32)"
emb_t1_res_1,VECadd,"[('VECadd', (4194304, 32))]",[],[],"[(4194304, 32), (4194304, 32)]","(4194304, 32)"
emb_t1_linear_2,Linear,"[('Linear', (4194304, 32, 64))]",[],[],"[(4194304, 32)]","(4194304, 64)"
emb_t1_act_2,VECtanh,"[('VECtanh', (4194304, 64))]",[],[],"[(4194304, 64)]","(4194304, 64)"
emb_t1_concat_2,MEM,"[('MEM', [(4194304, 64)])]",[],[],"[(4194304, 32)]","(4194304, 64)"
emb_t1_res_2,VECadd,"[('VECadd', (4194304, 64))]",[],[],"[(4194304, 64), (4194304, 64)]","(4194304, 64)"
emb_t1_matmul,BMM,"[('BMM', (8192, 4, 512, 64))]",[],[],"[(8192, 512, 4), (8192, 512, 64)]","(8192, 4, 64)"
emb_t1_accum,VECadd,"[('VECadd', (8192, 256))]",[],[],"[(8192, 256), (8192, 256)]","(8192, 256)"
emb_t2_linear_0,Linear,"[('Linear', (4194304, 1, 16))]",[],[],"[(4194304, 1)]","(4194304, 16)"
emb_t2_act_0,VECtanh,"[('VECtanh', (4194304, 16))]",[],[],"[(4194304, 16)]","(4194304, 16)"
emb_t2_linear_1,Linear,"[('Linear', (4194304, 16, 32))]",[],[],"[(4194304, 16)]","(4194304, 32)"
emb_t2_act_1,VECtanh,"[('VECtanh', (4194304, 32))]",[],[],"[(4194304, 32)]","(4194304, 32)"
emb_t2_concat_1,MEM,"[('MEM', [(4194304, 32)])]",[],[],"[(4194304, 16)]","(4194304, 32)"
emb_t2_res_1,VECadd,"[('VECadd', (4194304, 32))]",[],[],"[(4194304, 32), (4194304, 32)]","(4194304, 32)"
