Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_diff,VECmul,"[('VECmul', (4416, 3))]",[],[],"[(4416, 3), (4416, 3)]","(4416, 3)"
nlist_dist,VECadd,"[('VECadd', (4416, 1))]",[],[],"[(4416, 3)]","(4416, 1)"
nlist_mask,MEM,"[('MEM', [(4416, 1)])]",[],[],"[(4416, 1)]","(4416, 1)"
env_matrix_gather,MEM,"[('MEM', [(32, 138, 4)])]",[],[],"[(4416, 3)]","(32, 138, 4)"
smooth_func,VECmul,"[('VECmul', (4416, 1))]",[],[],"[(4416, 1), (4416, 1)]","(4416, 1)"
emb_linear_0,Linear,"[('Linear', (4416, 1, 25))]",[],[],"[(4416, 1)]","(4416, 25)"
emb_act_0,VECtanh,"[('VECtanh', (4416, 25))]",[],[],"[(4416, 25)]","(4416, 25)"
emb_linear_1,Linear,"[('Linear', (4416, 25, 50))]",[],[],"[(4416, 25)]","(4416, 50)"
emb_act_1,VECtanh,"[('VECtanh', (4416, 50))]",[],[],"[(4416, 50)]","(4416, 50)"
emb_linear_2,Linear,"[('Linear', (4416, 50, 100))]",[],[],"[(4416, 50)]","(4416, 100)"
emb_act_2,VECtanh,"[('VECtanh', (4416, 100))]",[],[],"[(4416, 100)]","(4416, 100)"
desc_matmul_1,BMM,"[('BMM', (32, 100, 138, 4))]",[],[],"[(32, 138, 100)]","(32, 100, 4)"
desc_matmul_2,BMM,"[('BMM', (32, 4, 100, 16))]",[],[],"[(32, 4, 100)]","(32, 4, 16)"
desc_reshape,MEM,"[('MEM', [(32, 64)])]",[],[],"[(32, 4, 16)]","(32, 64)"
fit_linear_0,Linear,"[('Linear', (32, 64, 240))]",[],[],"[(32, 64)]","(32, 240)"
fit_act_0,VECtanh,"[('VECtanh', (32, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_linear_1,Linear,"[('Linear', (32, 240, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_act_1,VECtanh,"[('VECtanh', (32, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_residual_1,VECadd,"[('VECadd', (32, 240))]",[],[],"[(32, 240), (32, 240)]","(32, 240)"
fit_linear_2,Linear,"[('Linear', (32, 240, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_act_2,VECtanh,"[('VECtanh', (32, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_residual_2,VECadd,"[('VECadd', (32, 240))]",[],[],"[(32, 240), (32, 240)]","(32, 240)"
output_linear,Linear,"[('Linear', (32, 240, 1))]",[],[],"[(32, 240)]","(32, 1)"
energy_sum,VECadd,"[('VECadd', (32, 1))]",[],[],"[(32, 1)]","(1,)"
fit_bw_input_2,Linear,"[('Linear', (32, 240, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_bw_act_2,VECmul,"[('VECmul', (32, 240))]",[],[],"[(32, 240), (32, 240)]","(32, 240)"
fit_bw_input_1,Linear,"[('Linear', (32, 240, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_bw_act_1,VECmul,"[('VECmul', (32, 240))]",[],[],"[(32, 240), (32, 240)]","(32, 240)"
fit_bw_input_0,Linear,"[('Linear', (32, 240, 64))]",[],[],"[(32, 240)]","(32, 64)"
fit_bw_act_0,VECmul,"[('VECmul', (32, 240))]",[],[],"[(32, 240), (32, 240)]","(32, 240)"
output_bw,Linear,"[('Linear', (32, 1, 240))]",[],[],"[(32, 1)]","(32, 240)"
desc_bw_matmul,BMM,"[('BMM', (32, 138, 100, 4))]",[],[],"[(32, 100, 4)]","(32, 138, 100)"
emb_bw_input_2,Linear,"[('Linear', (4416, 100, 50))]",[],[],"[(4416, 100)]","(4416, 50)"
emb_bw_act_2,VECmul,"[('VECmul', (4416, 100))]",[],[],"[(4416, 100), (4416, 100)]","(4416, 100)"
emb_bw_input_1,Linear,"[('Linear', (4416, 50, 25))]",[],[],"[(4416, 50)]","(4416, 25)"
emb_bw_act_1,VECmul,"[('VECmul', (4416, 50))]",[],[],"[(4416, 50), (4416, 50)]","(4416, 50)"
emb_bw_input_0,Linear,"[('Linear', (4416, 25, 1))]",[],[],"[(4416, 25)]","(4416, 1)"
emb_bw_act_0,VECmul,"[('VECmul', (4416, 25))]",[],[],"[(4416, 25), (4416, 25)]","(4416, 25)"
