Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(61440, 3)])]",[],[],"[(61440, 3)]","(61440, 3)"
env_gather,MEM,"[('MEM', [(128, 480, 3)])]",[],[],"[(128, 480, 3)]","(128, 480, 3)"
env_diff_norm,VECadd,"[('VECadd', (61440, 3))]",[],[],"[(61440, 3), (61440, 3)]","(61440, 3)"
env_inv_r,VECmul,"[('VECmul', (61440, 4))]",[],[],"[(61440, 4)]","(61440, 4)"
env_smooth_weight,VECmul,"[('VECmul', (61440, 1))]",[],[],"[(61440, 1)]","(61440, 1)"
env_mat_mul,VECmul,"[('VECmul', (61440, 4))]",[],[],"[(61440, 4), (61440, 1)]","(61440, 4)"
env_normalize,VECadd,"[('VECadd', (61440, 4))]",[],[],"[(61440, 4), (61440, 4)]","(61440, 4)"
emb_t0_linear_0,Linear,"[('Linear', (10240, 1, 16))]",[],[],"[(10240, 1)]","(10240, 16)"
emb_t0_act_0,VECtanh,"[('VECtanh', (10240, 16))]",[],[],"[(10240, 16)]","(10240, 16)"
emb_t0_linear_1,Linear,"[('Linear', (10240, 16, 32))]",[],[],"[(10240, 16)]","(10240, 32)"
emb_t0_act_1,VECtanh,"[('VECtanh', (10240, 32))]",[],[],"[(10240, 32)]","(10240, 32)"
emb_t0_concat_1,MEM,"[('MEM', [(10240, 32)])]",[],[],"[(10240, 16)]","(10240, 32)"
emb_t0_res_1,VECadd,"[('VECadd', (10240, 32))]",[],[],"[(10240, 32), (10240, 32)]","(10240, 32)"
emb_t0_linear_2,Linear,"[('Linear', (10240, 32, 64))]",[],[],"[(10240, 32)]","(10240, 64)"
emb_t0_act_2,VECtanh,"[('VECtanh', (10240, 64))]",[],[],"[(10240, 64)]","(10240, 64)"
emb_t0_concat_2,MEM,"[('MEM', [(10240, 64)])]",[],[],"[(10240, 32)]","(10240, 64)"
emb_t0_res_2,VECadd,"[('VECadd', (10240, 64))]",[],[],"[(10240, 64), (10240, 64)]","(10240, 64)"
emb_t0_matmul,BMM,"[('BMM', (128, 4, 80, 64))]",[],[],"[(128, 80, 4), (128, 80, 64)]","(128, 4, 64)"
emb_t1_linear_0,Linear,"[('Linear', (10240, 1, 16))]",[],[],"[(10240, 1)]","(10240, 16)"
emb_t1_act_0,VECtanh,"[('VECtanh', (10240, 16))]",[],[],"[(10240, 16)]","(10240, 16)"
emb_t1_linear_1,Linear,"[('Linear', (10240, 16, 32))]",[],[],"[(10240, 16)]","(10240, 32)"
emb_t1_act_1,VECtanh,"[('VECtanh', (10240, 32))]",[],[],"[(10240, 32)]","(10240, 32)"
emb_t1_concat_1,MEM,"[('MEM', [(10240, 32)])]",[],[],"[(10240, 16)]","(10240, 32)"
emb_t1_res_1,VECadd,"[('VECadd', (10240, 32))]",[],[],"[(10240, 32), (10240, 32)]","(10240, 32)"
emb_t1_linear_2,Linear,"[('Linear', (10240, 32, 64))]",[],[],"[(10240, 32)]","(10240, 64)"
emb_t1_act_2,VECtanh,"[('VECtanh', (10240, 64))]",[],[],"[(10240, 64)]","(10240, 64)"
emb_t1_concat_2,MEM,"[('MEM', [(10240, 64)])]",[],[],"[(10240, 32)]","(10240, 64)"
emb_t1_res_2,VECadd,"[('VECadd', (10240, 64))]",[],[],"[(10240, 64), (10240, 64)]","(10240, 64)"
emb_t1_matmul,BMM,"[('BMM', (128, 4, 80, 64))]",[],[],"[(128, 80, 4), (128, 80, 64)]","(128, 4, 64)"
