Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(30720, 3)])]",[],[],"[(30720, 3)]","(30720, 3)"
env_gather,MEM,"[('MEM', [(64, 480, 3)])]",[],[],"[(64, 480, 3)]","(64, 480, 3)"
env_diff_norm,VECadd,"[('VECadd', (30720, 3))]",[],[],"[(30720, 3), (30720, 3)]","(30720, 3)"
env_inv_r,VECmul,"[('VECmul', (30720, 4))]",[],[],"[(30720, 4)]","(30720, 4)"
env_smooth_weight,VECmul,"[('VECmul', (30720, 1))]",[],[],"[(30720, 1)]","(30720, 1)"
env_mat_mul,VECmul,"[('VECmul', (30720, 4))]",[],[],"[(30720, 4), (30720, 1)]","(30720, 4)"
env_normalize,VECadd,"[('VECadd', (30720, 4))]",[],[],"[(30720, 4), (30720, 4)]","(30720, 4)"
emb_t0_linear_0,Linear,"[('Linear', (5120, 1, 16))]",[],[],"[(5120, 1)]","(5120, 16)"
emb_t0_act_0,VECtanh,"[('VECtanh', (5120, 16))]",[],[],"[(5120, 16)]","(5120, 16)"
emb_t0_linear_1,Linear,"[('Linear', (5120, 16, 32))]",[],[],"[(5120, 16)]","(5120, 32)"
emb_t0_act_1,VECtanh,"[('VECtanh', (5120, 32))]",[],[],"[(5120, 32)]","(5120, 32)"
emb_t0_concat_1,MEM,"[('MEM', [(5120, 32)])]",[],[],"[(5120, 16)]","(5120, 32)"
emb_t0_res_1,VECadd,"[('VECadd', (5120, 32))]",[],[],"[(5120, 32), (5120, 32)]","(5120, 32)"
emb_t0_linear_2,Linear,"[('Linear', (5120, 32, 64))]",[],[],"[(5120, 32)]","(5120, 64)"
emb_t0_act_2,VECtanh,"[('VECtanh', (5120, 64))]",[],[],"[(5120, 64)]","(5120, 64)"
emb_t0_concat_2,MEM,"[('MEM', [(5120, 64)])]",[],[],"[(5120, 32)]","(5120, 64)"
emb_t0_res_2,VECadd,"[('VECadd', (5120, 64))]",[],[],"[(5120, 64), (5120, 64)]","(5120, 64)"
emb_t0_matmul,BMM,"[('BMM', (64, 4, 80, 64))]",[],[],"[(64, 80, 4), (64, 80, 64)]","(64, 4, 64)"
emb_t1_linear_0,Linear,"[('Linear', (5120, 1, 16))]",[],[],"[(5120, 1)]","(5120, 16)"
emb_t1_act_0,VECtanh,"[('VECtanh', (5120, 16))]",[],[],"[(5120, 16)]","(5120, 16)"
emb_t1_linear_1,Linear,"[('Linear', (5120, 16, 32))]",[],[],"[(5120, 16)]","(5120, 32)"
emb_t1_act_1,VECtanh,"[('VECtanh', (5120, 32))]",[],[],"[(5120, 32)]","(5120, 32)"
emb_t1_concat_1,MEM,"[('MEM', [(5120, 32)])]",[],[],"[(5120, 16)]","(5120, 32)"
emb_t1_res_1,VECadd,"[('VECadd', (5120, 32))]",[],[],"[(5120, 32), (5120, 32)]","(5120, 32)"
emb_t1_linear_2,Linear,"[('Linear', (5120, 32, 64))]",[],[],"[(5120, 32)]","(5120, 64)"
emb_t1_act_2,VECtanh,"[('VECtanh', (5120, 64))]",[],[],"[(5120, 64)]","(5120, 64)"
emb_t1_concat_2,MEM,"[('MEM', [(5120, 64)])]",[],[],"[(5120, 32)]","(5120, 64)"
