Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(15360, 3)])]",[],[],"[(15360, 3)]","(15360, 3)"
env_gather,MEM,"[('MEM', [(32, 480, 3)])]",[],[],"[(32, 480, 3)]","(32, 480, 3)"
env_diff_norm,VECadd,"[('VECadd', (15360, 3))]",[],[],"[(15360, 3), (15360, 3)]","(15360, 3)"
env_inv_r,VECmul,"[('VECmul', (15360, 4))]",[],[],"[(15360, 4)]","(15360, 4)"
env_smooth_weight,VECmul,"[('VECmul', (15360, 1))]",[],[],"[(15360, 1)]","(15360, 1)"
env_mat_mul,VECmul,"[('VECmul', (15360, 4))]",[],[],"[(15360, 4), (15360, 1)]","(15360, 4)"
env_normalize,VECadd,"[('VECadd', (15360, 4))]",[],[],"[(15360, 4), (15360, 4)]","(15360, 4)"
emb_t0_linear_0,Linear,"[('Linear', (2560, 1, 16))]",[],[],"[(2560, 1)]","(2560, 16)"
emb_t0_act_0,VECtanh,"[('VECtanh', (2560, 16))]",[],[],"[(2560, 16)]","(2560, 16)"
emb_t0_linear_1,Linear,"[('Linear', (2560, 16, 32))]",[],[],"[(2560, 16)]","(2560, 32)"
emb_t0_act_1,VECtanh,"[('VECtanh', (2560, 32))]",[],[],"[(2560, 32)]","(2560, 32)"
emb_t0_concat_1,MEM,"[('MEM', [(2560, 32)])]",[],[],"[(2560, 16)]","(2560, 32)"
emb_t0_res_1,VECadd,"[('VECadd', (2560, 32))]",[],[],"[(2560, 32), (2560, 32)]","(2560, 32)"
emb_t0_linear_2,Linear,"[('Linear', (2560, 32, 64))]",[],[],"[(2560, 32)]","(2560, 64)"
emb_t0_act_2,VECtanh,"[('VECtanh', (2560, 64))]",[],[],"[(2560, 64)]","(2560, 64)"
emb_t0_concat_2,MEM,"[('MEM', [(2560, 64)])]",[],[],"[(2560, 32)]","(2560, 64)"
emb_t0_res_2,VECadd,"[('VECadd', (2560, 64))]",[],[],"[(2560, 64), (2560, 64)]","(2560, 64)"
emb_t0_matmul,BMM,"[('BMM', (32, 4, 80, 64))]",[],[],"[(32, 80, 4), (32, 80, 64)]","(32, 4, 64)"
emb_t1_linear_0,Linear,"[('Linear', (2560, 1, 16))]",[],[],"[(2560, 1)]","(2560, 16)"
emb_t1_act_0,VECtanh,"[('VECtanh', (2560, 16))]",[],[],"[(2560, 16)]","(2560, 16)"
emb_t1_linear_1,Linear,"[('Linear', (2560, 16, 32))]",[],[],"[(2560, 16)]","(2560, 32)"
emb_t1_act_1,VECtanh,"[('VECtanh', (2560, 32))]",[],[],"[(2560, 32)]","(2560, 32)"
emb_t1_concat_1,MEM,"[('MEM', [(2560, 32)])]",[],[],"[(2560, 16)]","(2560, 32)"
emb_t1_res_1,VECadd,"[('VECadd', (2560, 32))]",[],[],"[(2560, 32), (2560, 32)]","(2560, 32)"
emb_t1_linear_2,Linear,"[('Linear', (2560, 32, 64))]",[],[],"[(2560, 32)]","(2560, 64)"
emb_t1_act_2,VECtanh,"[('VECtanh', (2560, 64))]",[],[],"[(2560, 64)]","(2560, 64)"
emb_t1_concat_2,MEM,"[('MEM', [(2560, 64)])]",[],[],"[(2560, 32)]","(2560, 64)"
emb_t1_res_2,VECadd,"[('VECadd', (2560, 64))]",[],[],"[(2560, 64), (2560, 64)]","(2560, 64)"
emb_t1_matmul,BMM,"[('BMM', (32, 4, 80, 64))]",[],[],"[(32, 80, 4), (32, 80, 64)]","(32, 4, 64)"
emb_t1_accum,VECadd,"[('VECadd', (32, 256))]",[],[],"[(32, 256), (32, 256)]","(32, 256)"
emb_t2_linear_0,Linear,"[('Linear', (2560, 1, 16))]",[],[],"[(2560, 1)]","(2560, 16)"
emb_t2_act_0,VECtanh,"[('VECtanh', (2560, 16))]",[],[],"[(2560, 16)]","(2560, 16)"
emb_t2_linear_1,Linear,"[('Linear', (2560, 16, 32))]",[],[],"[(2560, 16)]","(2560, 32)"
emb_t2_act_1,VECtanh,"[('VECtanh', (2560, 32))]",[],[],"[(2560, 32)]","(2560, 32)"
emb_t2_concat_1,MEM,"[('MEM', [(2560, 32)])]",[],[],"[(2560, 16)]","(2560, 32)"
emb_t2_res_1,VECadd,"[('VECadd', (2560, 32))]",[],[],"[(2560, 32), (2560, 32)]","(2560, 32)"
emb_t2_linear_2,Linear,"[('Linear', (2560, 32, 64))]",[],[],"[(2560, 32)]","(2560, 64)"
emb_t2_act_2,VECtanh,"[('VECtanh', (2560, 64))]",[],[],"[(2560, 64)]","(2560, 64)"
emb_t2_concat_2,MEM,"[('MEM', [(2560, 64)])]",[],[],"[(2560, 32)]","(2560, 64)"
