Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
fit_linear_0,Linear,"[('Linear', (4096, 1024, 240))]",[],[],"[(4096, 1024)]","(4096, 240)"
fit_act_0,VECrelu,"[('VECrelu', (4096, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_linear_1,Linear,"[('Linear', (4096, 240, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_act_1,VECrelu,"[('VECrelu', (4096, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_res_1,VECadd,"[('VECadd', (4096, 240))]",[],[],"[(4096, 240), (4096, 240)]","(4096, 240)"
fit_linear_2,Linear,"[('Linear', (4096, 240, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_act_2,VECrelu,"[('VECrelu', (4096, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_res_2,VECadd,"[('VECadd', (4096, 240))]",[],[],"[(4096, 240), (4096, 240)]","(4096, 240)"
output_linear,Linear,"[('Linear', (4096, 240, 1))]",[],[],"[(4096, 240)]","(4096, 1)"
energy_sum,VECadd,"[('VECadd', (4096, 1))]",[],[],"[(4096, 1)]","(1,)"
output_bw_input_grad,Linear,"[('Linear', (4096, 240, 1))]",[],[],"[(4096, 1)]","(4096, 240)"
output_bw_weight_grad,Linear,"[('Linear', (4096, 240, 1))]",[],[],"[(4096, 1)]","(1, 240)"
output_bw_bias_grad,MEM,"[('MEM', [(4096, 1)])]",[],[],"[(4096, 1)]","(1,)"
fit_bw_input_2_input_grad,Linear,"[('Linear', (4096, 240, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_bw_input_2_weight_grad,Linear,"[('Linear', (4096, 240, 240))]",[],[],"[(4096, 240)]","(240, 240)"
fit_bw_input_2_bias_grad,MEM,"[('MEM', [(4096, 240)])]",[],[],"[(4096, 240)]","(240,)"
fit_bw_act_2,VECmul,"[('VECmul', (4096, 240))]",[],[],"[(4096, 240), (4096, 240)]","(4096, 240)"
fit_bw_input_1_input_grad,Linear,"[('Linear', (4096, 240, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_bw_input_1_weight_grad,Linear,"[('Linear', (4096, 240, 240))]",[],[],"[(4096, 240)]","(240, 240)"
fit_bw_input_1_bias_grad,MEM,"[('MEM', [(4096, 240)])]",[],[],"[(4096, 240)]","(240,)"
fit_bw_act_1,VECmul,"[('VECmul', (4096, 240))]",[],[],"[(4096, 240), (4096, 240)]","(4096, 240)"
fit_bw_input_0_input_grad,Linear,"[('Linear', (4096, 1024, 240))]",[],[],"[(4096, 240)]","(4096, 1024)"
fit_bw_input_0_weight_grad,Linear,"[('Linear', (4096, 1024, 240))]",[],[],"[(4096, 240)]","(240, 1024)"
fit_bw_input_0_bias_grad,MEM,"[('MEM', [(4096, 240)])]",[],[],"[(4096, 240)]","(240,)"
fit_bw_act_0,VECmul,"[('VECmul', (4096, 240))]",[],[],"[(4096, 240), (4096, 240)]","(4096, 240)"
desc_bw_matmul,BMM,"[('BMM', (4096, 64, 16, 4))]",[],[],"[(4096, 64, 16)]","(4096, 64, 4)"
emb_t0_bw_matmul,BMM,"[('BMM', (4096, 80, 4, 64))]",[],[],"[(4096, 4, 64)]","(4096, 80, 64)"
emb_t0_bw_2_input_grad,Linear,"[('Linear', (327680, 32, 64))]",[],[],"[(327680, 64)]","(327680, 32)"
emb_t0_bw_2_weight_grad,Linear,"[('Linear', (327680, 32, 64))]",[],[],"[(327680, 64)]","(64, 32)"
emb_t0_bw_2_bias_grad,MEM,"[('MEM', [(327680, 64)])]",[],[],"[(327680, 64)]","(64,)"
emb_t0_bw_act_2,VECmul,"[('VECmul', (327680, 64))]",[],[],"[(327680, 64), (327680, 64)]","(327680, 64)"
emb_t0_bw_1_input_grad,Linear,"[('Linear', (327680, 16, 32))]",[],[],"[(327680, 32)]","(327680, 16)"
emb_t0_bw_1_weight_grad,Linear,"[('Linear', (327680, 16, 32))]",[],[],"[(327680, 32)]","(32, 16)"
emb_t0_bw_1_bias_grad,MEM,"[('MEM', [(327680, 32)])]",[],[],"[(327680, 32)]","(32,)"
emb_t0_bw_act_1,VECmul,"[('VECmul', (327680, 32))]",[],[],"[(327680, 32), (327680, 32)]","(327680, 32)"
emb_t0_bw_0_input_grad,Linear,"[('Linear', (327680, 1, 16))]",[],[],"[(327680, 16)]","(327680, 1)"
emb_t0_bw_0_weight_grad,Linear,"[('Linear', (327680, 1, 16))]",[],[],"[(327680, 16)]","(16, 1)"
emb_t0_bw_0_bias_grad,MEM,"[('MEM', [(327680, 16)])]",[],[],"[(327680, 16)]","(16,)"
emb_t0_bw_act_0,VECmul,"[('VECmul', (327680, 16))]",[],[],"[(327680, 16), (327680, 16)]","(327680, 16)"
emb_t1_bw_matmul,BMM,"[('BMM', (4096, 80, 4, 64))]",[],[],"[(4096, 4, 64)]","(4096, 80, 64)"
emb_t1_bw_2_input_grad,Linear,"[('Linear', (327680, 32, 64))]",[],[],"[(327680, 64)]","(327680, 32)"
emb_t1_bw_2_weight_grad,Linear,"[('Linear', (327680, 32, 64))]",[],[],"[(327680, 64)]","(64, 32)"
emb_t1_bw_2_bias_grad,MEM,"[('MEM', [(327680, 64)])]",[],[],"[(327680, 64)]","(64,)"
emb_t1_bw_act_2,VECmul,"[('VECmul', (327680, 64))]",[],[],"[(327680, 64), (327680, 64)]","(327680, 64)"
emb_t1_bw_1_input_grad,Linear,"[('Linear', (327680, 16, 32))]",[],[],"[(327680, 32)]","(327680, 16)"
emb_t1_bw_1_weight_grad,Linear,"[('Linear', (327680, 16, 32))]",[],[],"[(327680, 32)]","(32, 16)"
emb_t1_bw_1_bias_grad,MEM,"[('MEM', [(327680, 32)])]",[],[],"[(327680, 32)]","(32,)"
emb_t1_bw_act_1,VECmul,"[('VECmul', (327680, 32))]",[],[],"[(327680, 32), (327680, 32)]","(327680, 32)"
emb_t1_bw_0_input_grad,Linear,"[('Linear', (327680, 1, 16))]",[],[],"[(327680, 16)]","(327680, 1)"
emb_t1_bw_0_weight_grad,Linear,"[('Linear', (327680, 1, 16))]",[],[],"[(327680, 16)]","(16, 1)"
emb_t1_bw_0_bias_grad,MEM,"[('MEM', [(327680, 16)])]",[],[],"[(327680, 16)]","(16,)"
emb_t1_bw_act_0,VECmul,"[('VECmul', (327680, 16))]",[],[],"[(327680, 16), (327680, 16)]","(327680, 16)"
emb_t2_bw_matmul,BMM,"[('BMM', (4096, 80, 4, 64))]",[],[],"[(4096, 4, 64)]","(4096, 80, 64)"
emb_t2_bw_2_input_grad,Linear,"[('Linear', (327680, 32, 64))]",[],[],"[(327680, 64)]","(327680, 32)"
emb_t2_bw_2_weight_grad,Linear,"[('Linear', (327680, 32, 64))]",[],[],"[(327680, 64)]","(64, 32)"
emb_t2_bw_2_bias_grad,MEM,"[('MEM', [(327680, 64)])]",[],[],"[(327680, 64)]","(64,)"
emb_t2_bw_act_2,VECmul,"[('VECmul', (327680, 64))]",[],[],"[(327680, 64), (327680, 64)]","(327680, 64)"
emb_t2_bw_1_input_grad,Linear,"[('Linear', (327680, 16, 32))]",[],[],"[(327680, 32)]","(327680, 16)"
emb_t2_bw_1_weight_grad,Linear,"[('Linear', (327680, 16, 32))]",[],[],"[(327680, 32)]","(32, 16)"
emb_t2_bw_1_bias_grad,MEM,"[('MEM', [(327680, 32)])]",[],[],"[(327680, 32)]","(32,)"
emb_t2_bw_act_1,VECmul,"[('VECmul', (327680, 32))]",[],[],"[(327680, 32), (327680, 32)]","(327680, 32)"
emb_t2_bw_0_input_grad,Linear,"[('Linear', (327680, 1, 16))]",[],[],"[(327680, 16)]","(327680, 1)"
emb_t2_bw_0_weight_grad,Linear,"[('Linear', (327680, 1, 16))]",[],[],"[(327680, 16)]","(16, 1)"
emb_t2_bw_0_bias_grad,MEM,"[('MEM', [(327680, 16)])]",[],[],"[(327680, 16)]","(16,)"
emb_t2_bw_act_0,VECmul,"[('VECmul', (327680, 16))]",[],[],"[(327680, 16), (327680, 16)]","(327680, 16)"
emb_t3_bw_matmul,BMM,"[('BMM', (4096, 80, 4, 64))]",[],[],"[(4096, 4, 64)]","(4096, 80, 64)"
emb_t3_bw_2_input_grad,Linear,"[('Linear', (327680, 32, 64))]",[],[],"[(327680, 64)]","(327680, 32)"
emb_t3_bw_2_weight_grad,Linear,"[('Linear', (327680, 32, 64))]",[],[],"[(327680, 64)]","(64, 32)"
emb_t3_bw_2_bias_grad,MEM,"[('MEM', [(327680, 64)])]",[],[],"[(327680, 64)]","(64,)"
emb_t3_bw_act_2,VECmul,"[('VECmul', (327680, 64))]",[],[],"[(327680, 64), (327680, 64)]","(327680, 64)"
emb_t3_bw_1_input_grad,Linear,"[('Linear', (327680, 16, 32))]",[],[],"[(327680, 32)]","(327680, 16)"
emb_t3_bw_1_weight_grad,Linear,"[('Linear', (327680, 16, 32))]",[],[],"[(327680, 32)]","(32, 16)"
emb_t3_bw_1_bias_grad,MEM,"[('MEM', [(327680, 32)])]",[],[],"[(327680, 32)]","(32,)"
emb_t3_bw_act_1,VECmul,"[('VECmul', (327680, 32))]",[],[],"[(327680, 32), (327680, 32)]","(327680, 32)"
emb_t3_bw_0_input_grad,Linear,"[('Linear', (327680, 1, 16))]",[],[],"[(327680, 16)]","(327680, 1)"
emb_t3_bw_0_weight_grad,Linear,"[('Linear', (327680, 1, 16))]",[],[],"[(327680, 16)]","(16, 1)"
emb_t3_bw_0_bias_grad,MEM,"[('MEM', [(327680, 16)])]",[],[],"[(327680, 16)]","(16,)"
emb_t3_bw_act_0,VECmul,"[('VECmul', (327680, 16))]",[],[],"[(327680, 16), (327680, 16)]","(327680, 16)"
emb_t4_bw_matmul,BMM,"[('BMM', (4096, 80, 4, 64))]",[],[],"[(4096, 4, 64)]","(4096, 80, 64)"
emb_t4_bw_2_input_grad,Linear,"[('Linear', (327680, 32, 64))]",[],[],"[(327680, 64)]","(327680, 32)"
emb_t4_bw_2_weight_grad,Linear,"[('Linear', (327680, 32, 64))]",[],[],"[(327680, 64)]","(64, 32)"
emb_t4_bw_2_bias_grad,MEM,"[('MEM', [(327680, 64)])]",[],[],"[(327680, 64)]","(64,)"
emb_t4_bw_act_2,VECmul,"[('VECmul', (327680, 64))]",[],[],"[(327680, 64), (327680, 64)]","(327680, 64)"
emb_t4_bw_1_input_grad,Linear,"[('Linear', (327680, 16, 32))]",[],[],"[(327680, 32)]","(327680, 16)"
emb_t4_bw_1_weight_grad,Linear,"[('Linear', (327680, 16, 32))]",[],[],"[(327680, 32)]","(32, 16)"
emb_t4_bw_1_bias_grad,MEM,"[('MEM', [(327680, 32)])]",[],[],"[(327680, 32)]","(32,)"
emb_t4_bw_act_1,VECmul,"[('VECmul', (327680, 32))]",[],[],"[(327680, 32), (327680, 32)]","(327680, 32)"
emb_t4_bw_0_input_grad,Linear,"[('Linear', (327680, 1, 16))]",[],[],"[(327680, 16)]","(327680, 1)"
emb_t4_bw_0_weight_grad,Linear,"[('Linear', (327680, 1, 16))]",[],[],"[(327680, 16)]","(16, 1)"
emb_t4_bw_0_bias_grad,MEM,"[('MEM', [(327680, 16)])]",[],[],"[(327680, 16)]","(16,)"
emb_t4_bw_act_0,VECmul,"[('VECmul', (327680, 16))]",[],[],"[(327680, 16), (327680, 16)]","(327680, 16)"
emb_t5_bw_matmul,BMM,"[('BMM', (4096, 80, 4, 64))]",[],[],"[(4096, 4, 64)]","(4096, 80, 64)"
emb_t5_bw_2_input_grad,Linear,"[('Linear', (327680, 32, 64))]",[],[],"[(327680, 64)]","(327680, 32)"
emb_t5_bw_2_weight_grad,Linear,"[('Linear', (327680, 32, 64))]",[],[],"[(327680, 64)]","(64, 32)"
emb_t5_bw_2_bias_grad,MEM,"[('MEM', [(327680, 64)])]",[],[],"[(327680, 64)]","(64,)"
emb_t5_bw_act_2,VECmul,"[('VECmul', (327680, 64))]",[],[],"[(327680, 64), (327680, 64)]","(327680, 64)"
emb_t5_bw_1_input_grad,Linear,"[('Linear', (327680, 16, 32))]",[],[],"[(327680, 32)]","(327680, 16)"
emb_t5_bw_1_weight_grad,Linear,"[('Linear', (327680, 16, 32))]",[],[],"[(327680, 32)]","(32, 16)"
emb_t5_bw_1_bias_grad,MEM,"[('MEM', [(327680, 32)])]",[],[],"[(327680, 32)]","(32,)"
emb_t5_bw_act_1,VECmul,"[('VECmul', (327680, 32))]",[],[],"[(327680, 32), (327680, 32)]","(327680, 32)"
emb_t5_bw_0_input_grad,Linear,"[('Linear', (327680, 1, 16))]",[],[],"[(327680, 16)]","(327680, 1)"
emb_t5_bw_0_weight_grad,Linear,"[('Linear', (327680, 1, 16))]",[],[],"[(327680, 16)]","(16, 1)"
emb_t5_bw_0_bias_grad,MEM,"[('MEM', [(327680, 16)])]",[],[],"[(327680, 16)]","(16,)"
emb_t5_bw_act_0,VECmul,"[('VECmul', (327680, 16))]",[],[],"[(327680, 16), (327680, 16)]","(327680, 16)"
