Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(245760, 3)])]",[],[],"[(245760, 3)]","(245760, 3)"
env_gather,MEM,"[('MEM', [(512, 480, 3)])]",[],[],"[(512, 480, 3)]","(512, 480, 3)"
env_diff_norm,VECadd,"[('VECadd', (245760, 3))]",[],[],"[(245760, 3), (245760, 3)]","(245760, 3)"
env_inv_r,VECmul,"[('VECmul', (245760, 4))]",[],[],"[(245760, 4)]","(245760, 4)"
env_smooth_weight,VECmul,"[('VECmul', (245760, 1))]",[],[],"[(245760, 1)]","(245760, 1)"
env_mat_mul,VECmul,"[('VECmul', (245760, 4))]",[],[],"[(245760, 4), (245760, 1)]","(245760, 4)"
env_normalize,VECadd,"[('VECadd', (245760, 4))]",[],[],"[(245760, 4), (245760, 4)]","(245760, 4)"
emb_t0_linear_0,Linear,"[('Linear', (40960, 1, 16))]",[],[],"[(40960, 1)]","(40960, 16)"
emb_t0_act_0,VECtanh,"[('VECtanh', (40960, 16))]",[],[],"[(40960, 16)]","(40960, 16)"
emb_t0_linear_1,Linear,"[('Linear', (40960, 16, 32))]",[],[],"[(40960, 16)]","(40960, 32)"
emb_t0_act_1,VECtanh,"[('VECtanh', (40960, 32))]",[],[],"[(40960, 32)]","(40960, 32)"
emb_t0_concat_1,MEM,"[('MEM', [(40960, 32)])]",[],[],"[(40960, 16)]","(40960, 32)"
emb_t0_res_1,VECadd,"[('VECadd', (40960, 32))]",[],[],"[(40960, 32), (40960, 32)]","(40960, 32)"
emb_t0_linear_2,Linear,"[('Linear', (40960, 32, 64))]",[],[],"[(40960, 32)]","(40960, 64)"
emb_t0_act_2,VECtanh,"[('VECtanh', (40960, 64))]",[],[],"[(40960, 64)]","(40960, 64)"
emb_t0_concat_2,MEM,"[('MEM', [(40960, 64)])]",[],[],"[(40960, 32)]","(40960, 64)"
emb_t0_res_2,VECadd,"[('VECadd', (40960, 64))]",[],[],"[(40960, 64), (40960, 64)]","(40960, 64)"
emb_t0_matmul,BMM,"[('BMM', (512, 4, 80, 64))]",[],[],"[(512, 80, 4), (512, 80, 64)]","(512, 4, 64)"
emb_t1_linear_0,Linear,"[('Linear', (40960, 1, 16))]",[],[],"[(40960, 1)]","(40960, 16)"
emb_t1_act_0,VECtanh,"[('VECtanh', (40960, 16))]",[],[],"[(40960, 16)]","(40960, 16)"
emb_t1_linear_1,Linear,"[('Linear', (40960, 16, 32))]",[],[],"[(40960, 16)]","(40960, 32)"
emb_t1_act_1,VECtanh,"[('VECtanh', (40960, 32))]",[],[],"[(40960, 32)]","(40960, 32)"
emb_t1_concat_1,MEM,"[('MEM', [(40960, 32)])]",[],[],"[(40960, 16)]","(40960, 32)"
emb_t1_res_1,VECadd,"[('VECadd', (40960, 32))]",[],[],"[(40960, 32), (40960, 32)]","(40960, 32)"
emb_t1_linear_2,Linear,"[('Linear', (40960, 32, 64))]",[],[],"[(40960, 32)]","(40960, 64)"
emb_t1_act_2,VECtanh,"[('VECtanh', (40960, 64))]",[],[],"[(40960, 64)]","(40960, 64)"
emb_t1_concat_2,MEM,"[('MEM', [(40960, 64)])]",[],[],"[(40960, 32)]","(40960, 64)"
emb_t1_res_2,VECadd,"[('VECadd', (40960, 64))]",[],[],"[(40960, 64), (40960, 64)]","(40960, 64)"
emb_t1_matmul,BMM,"[('BMM', (512, 4, 80, 64))]",[],[],"[(512, 80, 4), (512, 80, 64)]","(512, 4, 64)"
emb_t1_accum,VECadd,"[('VECadd', (512, 256))]",[],[],"[(512, 256), (512, 256)]","(512, 256)"
