Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(3840, 3)])]",[],[],"[(3840, 3)]","(3840, 3)"
env_gather,MEM,"[('MEM', [(64, 60, 3)])]",[],[],"[(64, 60, 3)]","(64, 60, 3)"
env_diff_norm,VECadd,"[('VECadd', (3840, 3))]",[],[],"[(3840, 3), (3840, 3)]","(3840, 3)"
env_inv_r,VECmul,"[('VECmul', (3840, 4))]",[],[],"[(3840, 4)]","(3840, 4)"
env_smooth_weight,VECmul,"[('VECmul', (3840, 1))]",[],[],"[(3840, 1)]","(3840, 1)"
env_mat_mul,VECmul,"[('VECmul', (3840, 4))]",[],[],"[(3840, 4), (3840, 1)]","(3840, 4)"
env_normalize,VECadd,"[('VECadd', (3840, 4))]",[],[],"[(3840, 4), (3840, 4)]","(3840, 4)"
emb_t0_linear_0,Linear,"[('Linear', (3840, 1, 25))]",[],[],"[(3840, 1)]","(3840, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (3840, 25))]",[],[],"[(3840, 25)]","(3840, 25)"
emb_t0_linear_1,Linear,"[('Linear', (3840, 25, 50))]",[],[],"[(3840, 25)]","(3840, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (3840, 50))]",[],[],"[(3840, 50)]","(3840, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(3840, 50)])]",[],[],"[(3840, 25)]","(3840, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (3840, 50))]",[],[],"[(3840, 50), (3840, 50)]","(3840, 50)"
emb_t0_linear_2,Linear,"[('Linear', (3840, 50, 100))]",[],[],"[(3840, 50)]","(3840, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (3840, 100))]",[],[],"[(3840, 100)]","(3840, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(3840, 100)])]",[],[],"[(3840, 50)]","(3840, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (3840, 100))]",[],[],"[(3840, 100), (3840, 100)]","(3840, 100)"
emb_t0_matmul,BMM,"[('BMM', (64, 4, 60, 100))]",[],[],"[(64, 60, 4), (64, 60, 100)]","(64, 4, 100)"
attn_L0_in_proj,Linear,"[('Linear', (3840, 100, 300))]",[],[],"[(3840, 100)]","(3840, 300)"
attn_L0_scores,BMM,"[('BMM', (64, 60, 60, 100))]",[],[],"[(64, 60, 100)]","(64, 60, 60)"
attn_L0_softmax,VECsoftmax,"[('VECsoftmax', (3840, 60))]",[],[],"[(64, 60, 60)]","(64, 60, 60)"
attn_L0_output,BMM,"[('BMM', (64, 60, 100, 60))]",[],[],"[(64, 60, 60)]","(64, 60, 100)"
attn_L0_out_proj,Linear,"[('Linear', (3840, 100, 100))]",[],[],"[(3840, 100)]","(3840, 100)"
attn_L0_residual,VECadd,"[('VECadd', (3840, 100))]",[],[],"[(3840, 100), (3840, 100)]","(3840, 100)"
attn_L1_in_proj,Linear,"[('Linear', (3840, 100, 300))]",[],[],"[(3840, 100)]","(3840, 300)"
attn_L1_scores,BMM,"[('BMM', (64, 60, 60, 100))]",[],[],"[(64, 60, 100)]","(64, 60, 60)"
attn_L1_softmax,VECsoftmax,"[('VECsoftmax', (3840, 60))]",[],[],"[(64, 60, 60)]","(64, 60, 60)"
attn_L1_output,BMM,"[('BMM', (64, 60, 100, 60))]",[],[],"[(64, 60, 60)]","(64, 60, 100)"
attn_L1_out_proj,Linear,"[('Linear', (3840, 100, 100))]",[],[],"[(3840, 100)]","(3840, 100)"
attn_L1_residual,VECadd,"[('VECadd', (3840, 100))]",[],[],"[(3840, 100), (3840, 100)]","(3840, 100)"
desc_normalize,VECmul,"[('VECmul', (64, 400))]",[],[],"[(64, 400)]","(64, 400)"
desc_final_matmul,BMM,"[('BMM', (64, 100, 4, 16))]",[],[],"[(64, 100, 4), (64, 4, 16)]","(64, 100, 16)"
desc_reshape,MEM,"[('MEM', [(64, 1600)])]",[],[],"[(64, 100, 16)]","(64, 1600)"
fit_linear_0,Linear,"[('Linear', (64, 1600, 240))]",[],[],"[(64, 1600)]","(64, 240)"
fit_act_0,VECtanh,"[('VECtanh', (64, 240))]",[],[],"[(64, 240)]","(64, 240)"
fit_linear_1,Linear,"[('Linear', (64, 240, 240))]",[],[],"[(64, 240)]","(64, 240)"
fit_act_1,VECtanh,"[('VECtanh', (64, 240))]",[],[],"[(64, 240)]","(64, 240)"
fit_res_1,VECadd,"[('VECadd', (64, 240))]",[],[],"[(64, 240), (64, 240)]","(64, 240)"
fit_linear_2,Linear,"[('Linear', (64, 240, 240))]",[],[],"[(64, 240)]","(64, 240)"
fit_act_2,VECtanh,"[('VECtanh', (64, 240))]",[],[],"[(64, 240)]","(64, 240)"
fit_res_2,VECadd,"[('VECadd', (64, 240))]",[],[],"[(64, 240), (64, 240)]","(64, 240)"
output_linear,Linear,"[('Linear', (64, 240, 1))]",[],[],"[(64, 240)]","(64, 1)"
energy_sum,VECadd,"[('VECadd', (64, 1))]",[],[],"[(64, 1)]","(1,)"
