Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(7680, 3)])]",[],[],"[(7680, 3)]","(7680, 3)"
env_gather,MEM,"[('MEM', [(128, 60, 3)])]",[],[],"[(128, 60, 3)]","(128, 60, 3)"
env_diff_norm,VECadd,"[('VECadd', (7680, 3))]",[],[],"[(7680, 3), (7680, 3)]","(7680, 3)"
env_inv_r,VECmul,"[('VECmul', (7680, 4))]",[],[],"[(7680, 4)]","(7680, 4)"
env_smooth_weight,VECmul,"[('VECmul', (7680, 1))]",[],[],"[(7680, 1)]","(7680, 1)"
env_mat_mul,VECmul,"[('VECmul', (7680, 4))]",[],[],"[(7680, 4), (7680, 1)]","(7680, 4)"
env_normalize,VECadd,"[('VECadd', (7680, 4))]",[],[],"[(7680, 4), (7680, 4)]","(7680, 4)"
emb_t0_linear_0,Linear,"[('Linear', (7680, 1, 25))]",[],[],"[(7680, 1)]","(7680, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (7680, 25))]",[],[],"[(7680, 25)]","(7680, 25)"
emb_t0_linear_1,Linear,"[('Linear', (7680, 25, 50))]",[],[],"[(7680, 25)]","(7680, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (7680, 50))]",[],[],"[(7680, 50)]","(7680, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(7680, 50)])]",[],[],"[(7680, 25)]","(7680, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (7680, 50))]",[],[],"[(7680, 50), (7680, 50)]","(7680, 50)"
emb_t0_linear_2,Linear,"[('Linear', (7680, 50, 100))]",[],[],"[(7680, 50)]","(7680, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (7680, 100))]",[],[],"[(7680, 100)]","(7680, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(7680, 100)])]",[],[],"[(7680, 50)]","(7680, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (7680, 100))]",[],[],"[(7680, 100), (7680, 100)]","(7680, 100)"
emb_t0_matmul,BMM,"[('BMM', (128, 4, 60, 100))]",[],[],"[(128, 60, 4), (128, 60, 100)]","(128, 4, 100)"
attn_L0_in_proj,Linear,"[('Linear', (7680, 100, 300))]",[],[],"[(7680, 100)]","(7680, 300)"
attn_L0_scores,BMM,"[('BMM', (128, 60, 60, 100))]",[],[],"[(128, 60, 100)]","(128, 60, 60)"
attn_L0_softmax,VECsoftmax,"[('VECsoftmax', (7680, 60))]",[],[],"[(128, 60, 60)]","(128, 60, 60)"
attn_L0_output,BMM,"[('BMM', (128, 60, 100, 60))]",[],[],"[(128, 60, 60)]","(128, 60, 100)"
attn_L0_out_proj,Linear,"[('Linear', (7680, 100, 100))]",[],[],"[(7680, 100)]","(7680, 100)"
attn_L0_residual,VECadd,"[('VECadd', (7680, 100))]",[],[],"[(7680, 100), (7680, 100)]","(7680, 100)"
attn_L1_in_proj,Linear,"[('Linear', (7680, 100, 300))]",[],[],"[(7680, 100)]","(7680, 300)"
attn_L1_scores,BMM,"[('BMM', (128, 60, 60, 100))]",[],[],"[(128, 60, 100)]","(128, 60, 60)"
