Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(983040, 3)])]",[],[],"[(983040, 3)]","(983040, 3)"
env_gather,MEM,"[('MEM', [(8192, 120, 3)])]",[],[],"[(8192, 120, 3)]","(8192, 120, 3)"
env_diff_norm,VECadd,"[('VECadd', (983040, 3))]",[],[],"[(983040, 3), (983040, 3)]","(983040, 3)"
env_inv_r,VECmul,"[('VECmul', (983040, 4))]",[],[],"[(983040, 4)]","(983040, 4)"
env_smooth_weight,VECmul,"[('VECmul', (983040, 1))]",[],[],"[(983040, 1)]","(983040, 1)"
env_mat_mul,VECmul,"[('VECmul', (983040, 4))]",[],[],"[(983040, 4), (983040, 1)]","(983040, 4)"
env_normalize,VECadd,"[('VECadd', (983040, 4))]",[],[],"[(983040, 4), (983040, 4)]","(983040, 4)"
emb_t0_linear_0,Linear,"[('Linear', (983040, 1, 25))]",[],[],"[(983040, 1)]","(983040, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (983040, 25))]",[],[],"[(983040, 25)]","(983040, 25)"
emb_t0_linear_1,Linear,"[('Linear', (983040, 25, 50))]",[],[],"[(983040, 25)]","(983040, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (983040, 50))]",[],[],"[(983040, 50)]","(983040, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(983040, 50)])]",[],[],"[(983040, 25)]","(983040, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (983040, 50))]",[],[],"[(983040, 50), (983040, 50)]","(983040, 50)"
emb_t0_linear_2,Linear,"[('Linear', (983040, 50, 100))]",[],[],"[(983040, 50)]","(983040, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (983040, 100))]",[],[],"[(983040, 100)]","(983040, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(983040, 100)])]",[],[],"[(983040, 50)]","(983040, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (983040, 100))]",[],[],"[(983040, 100), (983040, 100)]","(983040, 100)"
emb_t0_matmul,BMM,"[('BMM', (8192, 4, 120, 100))]",[],[],"[(8192, 120, 4), (8192, 120, 100)]","(8192, 4, 100)"
desc_normalize,VECmul,"[('VECmul', (8192, 400))]",[],[],"[(8192, 400)]","(8192, 400)"
desc_final_matmul,BMM,"[('BMM', (8192, 100, 4, 16))]",[],[],"[(8192, 100, 4), (8192, 4, 16)]","(8192, 100, 16)"
desc_reshape,MEM,"[('MEM', [(8192, 1600)])]",[],[],"[(8192, 100, 16)]","(8192, 1600)"
fit_linear_0,Linear,"[('Linear', (8192, 1600, 240))]",[],[],"[(8192, 1600)]","(8192, 240)"
fit_act_0,VECtanh,"[('VECtanh', (8192, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_linear_1,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_act_1,VECtanh,"[('VECtanh', (8192, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_res_1,VECadd,"[('VECadd', (8192, 240))]",[],[],"[(8192, 240), (8192, 240)]","(8192, 240)"
fit_linear_2,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_act_2,VECtanh,"[('VECtanh', (8192, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_res_2,VECadd,"[('VECadd', (8192, 240))]",[],[],"[(8192, 240), (8192, 240)]","(8192, 240)"
output_linear,Linear,"[('Linear', (8192, 240, 1))]",[],[],"[(8192, 240)]","(8192, 1)"
energy_sum,VECadd,"[('VECadd', (8192, 1))]",[],[],"[(8192, 1)]","(1,)"
