Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(3840, 3)])]",[],[],"[(3840, 3)]","(3840, 3)"
env_gather,MEM,"[('MEM', [(32, 120, 3)])]",[],[],"[(32, 120, 3)]","(32, 120, 3)"
env_diff_norm,VECadd,"[('VECadd', (3840, 3))]",[],[],"[(3840, 3), (3840, 3)]","(3840, 3)"
env_inv_r,VECmul,"[('VECmul', (3840, 4))]",[],[],"[(3840, 4)]","(3840, 4)"
env_smooth_weight,VECmul,"[('VECmul', (3840, 1))]",[],[],"[(3840, 1)]","(3840, 1)"
env_mat_mul,VECmul,"[('VECmul', (3840, 4))]",[],[],"[(3840, 4), (3840, 1)]","(3840, 4)"
env_normalize,VECadd,"[('VECadd', (3840, 4))]",[],[],"[(3840, 4), (3840, 4)]","(3840, 4)"
emb_t0_linear_0,Linear,"[('Linear', (3840, 1, 25))]",[],[],"[(3840, 1)]","(3840, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (3840, 25))]",[],[],"[(3840, 25)]","(3840, 25)"
emb_t0_linear_1,Linear,"[('Linear', (3840, 25, 50))]",[],[],"[(3840, 25)]","(3840, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (3840, 50))]",[],[],"[(3840, 50)]","(3840, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(3840, 50)])]",[],[],"[(3840, 25)]","(3840, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (3840, 50))]",[],[],"[(3840, 50), (3840, 50)]","(3840, 50)"
emb_t0_linear_2,Linear,"[('Linear', (3840, 50, 100))]",[],[],"[(3840, 50)]","(3840, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (3840, 100))]",[],[],"[(3840, 100)]","(3840, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(3840, 100)])]",[],[],"[(3840, 50)]","(3840, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (3840, 100))]",[],[],"[(3840, 100), (3840, 100)]","(3840, 100)"
emb_t0_matmul,BMM,"[('BMM', (32, 4, 120, 100))]",[],[],"[(32, 120, 4), (32, 120, 100)]","(32, 4, 100)"
desc_normalize,VECmul,"[('VECmul', (32, 400))]",[],[],"[(32, 400)]","(32, 400)"
desc_final_matmul,BMM,"[('BMM', (32, 100, 4, 16))]",[],[],"[(32, 100, 4), (32, 4, 16)]","(32, 100, 16)"
desc_reshape,MEM,"[('MEM', [(32, 1600)])]",[],[],"[(32, 100, 16)]","(32, 1600)"
fit_linear_0,Linear,"[('Linear', (32, 1600, 240))]",[],[],"[(32, 1600)]","(32, 240)"
fit_act_0,VECtanh,"[('VECtanh', (32, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_linear_1,Linear,"[('Linear', (32, 240, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_act_1,VECtanh,"[('VECtanh', (32, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_res_1,VECadd,"[('VECadd', (32, 240))]",[],[],"[(32, 240), (32, 240)]","(32, 240)"
fit_linear_2,Linear,"[('Linear', (32, 240, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_act_2,VECtanh,"[('VECtanh', (32, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_res_2,VECadd,"[('VECadd', (32, 240))]",[],[],"[(32, 240), (32, 240)]","(32, 240)"
output_linear,Linear,"[('Linear', (32, 240, 1))]",[],[],"[(32, 240)]","(32, 1)"
energy_sum,VECadd,"[('VECadd', (32, 1))]",[],[],"[(32, 1)]","(1,)"
output_bw_input_grad,Linear,"[('Linear', (32, 240, 1))]",[],[],"[(32, 1)]","(32, 240)"
output_bw_weight_grad,Linear,"[('Linear', (32, 240, 1))]",[],[],"[(32, 1)]","(1, 240)"
output_bw_bias_grad,MEM,"[('MEM', [(32, 1)])]",[],[],"[(32, 1)]","(1,)"
fit_bw_input_2_input_grad,Linear,"[('Linear', (32, 240, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_bw_input_2_weight_grad,Linear,"[('Linear', (32, 240, 240))]",[],[],"[(32, 240)]","(240, 240)"
fit_bw_input_2_bias_grad,MEM,"[('MEM', [(32, 240)])]",[],[],"[(32, 240)]","(240,)"
fit_bw_act_2,VECmul,"[('VECmul', (32, 240))]",[],[],"[(32, 240), (32, 240)]","(32, 240)"
fit_bw_input_1_input_grad,Linear,"[('Linear', (32, 240, 240))]",[],[],"[(32, 240)]","(32, 240)"
fit_bw_input_1_weight_grad,Linear,"[('Linear', (32, 240, 240))]",[],[],"[(32, 240)]","(240, 240)"
fit_bw_input_1_bias_grad,MEM,"[('MEM', [(32, 240)])]",[],[],"[(32, 240)]","(240,)"
fit_bw_act_1,VECmul,"[('VECmul', (32, 240))]",[],[],"[(32, 240), (32, 240)]","(32, 240)"
fit_bw_input_0_input_grad,Linear,"[('Linear', (32, 1600, 240))]",[],[],"[(32, 240)]","(32, 1600)"
fit_bw_input_0_weight_grad,Linear,"[('Linear', (32, 1600, 240))]",[],[],"[(32, 240)]","(240, 1600)"
fit_bw_input_0_bias_grad,MEM,"[('MEM', [(32, 240)])]",[],[],"[(32, 240)]","(240,)"
fit_bw_act_0,VECmul,"[('VECmul', (32, 240))]",[],[],"[(32, 240), (32, 240)]","(32, 240)"
desc_bw_matmul,BMM,"[('BMM', (32, 100, 16, 4))]",[],[],"[(32, 100, 16)]","(32, 100, 4)"
emb_t0_bw_matmul,BMM,"[('BMM', (32, 120, 4, 100))]",[],[],"[(32, 4, 100)]","(32, 120, 100)"
emb_t0_bw_2_input_grad,Linear,"[('Linear', (3840, 50, 100))]",[],[],"[(3840, 100)]","(3840, 50)"
emb_t0_bw_2_weight_grad,Linear,"[('Linear', (3840, 50, 100))]",[],[],"[(3840, 100)]","(100, 50)"
emb_t0_bw_2_bias_grad,MEM,"[('MEM', [(3840, 100)])]",[],[],"[(3840, 100)]","(100,)"
emb_t0_bw_act_2,VECmul,"[('VECmul', (3840, 100))]",[],[],"[(3840, 100), (3840, 100)]","(3840, 100)"
emb_t0_bw_1_input_grad,Linear,"[('Linear', (3840, 25, 50))]",[],[],"[(3840, 50)]","(3840, 25)"
emb_t0_bw_1_weight_grad,Linear,"[('Linear', (3840, 25, 50))]",[],[],"[(3840, 50)]","(50, 25)"
emb_t0_bw_1_bias_grad,MEM,"[('MEM', [(3840, 50)])]",[],[],"[(3840, 50)]","(50,)"
emb_t0_bw_act_1,VECmul,"[('VECmul', (3840, 50))]",[],[],"[(3840, 50), (3840, 50)]","(3840, 50)"
emb_t0_bw_0_input_grad,Linear,"[('Linear', (3840, 1, 25))]",[],[],"[(3840, 25)]","(3840, 1)"
emb_t0_bw_0_weight_grad,Linear,"[('Linear', (3840, 1, 25))]",[],[],"[(3840, 25)]","(25, 1)"
emb_t0_bw_0_bias_grad,MEM,"[('MEM', [(3840, 25)])]",[],[],"[(3840, 25)]","(25,)"
emb_t0_bw_act_0,VECmul,"[('VECmul', (3840, 25))]",[],[],"[(3840, 25), (3840, 25)]","(3840, 25)"
