Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(15360, 3)])]",[],[],"[(15360, 3)]","(15360, 3)"
env_gather,MEM,"[('MEM', [(128, 120, 3)])]",[],[],"[(128, 120, 3)]","(128, 120, 3)"
env_diff_norm,VECadd,"[('VECadd', (15360, 3))]",[],[],"[(15360, 3), (15360, 3)]","(15360, 3)"
env_inv_r,VECmul,"[('VECmul', (15360, 4))]",[],[],"[(15360, 4)]","(15360, 4)"
env_smooth_weight,VECmul,"[('VECmul', (15360, 1))]",[],[],"[(15360, 1)]","(15360, 1)"
env_mat_mul,VECmul,"[('VECmul', (15360, 4))]",[],[],"[(15360, 4), (15360, 1)]","(15360, 4)"
env_normalize,VECadd,"[('VECadd', (15360, 4))]",[],[],"[(15360, 4), (15360, 4)]","(15360, 4)"
emb_t0_linear_0,Linear,"[('Linear', (15360, 1, 25))]",[],[],"[(15360, 1)]","(15360, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (15360, 25))]",[],[],"[(15360, 25)]","(15360, 25)"
emb_t0_linear_1,Linear,"[('Linear', (15360, 25, 50))]",[],[],"[(15360, 25)]","(15360, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (15360, 50))]",[],[],"[(15360, 50)]","(15360, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(15360, 50)])]",[],[],"[(15360, 25)]","(15360, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (15360, 50))]",[],[],"[(15360, 50), (15360, 50)]","(15360, 50)"
emb_t0_linear_2,Linear,"[('Linear', (15360, 50, 100))]",[],[],"[(15360, 50)]","(15360, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (15360, 100))]",[],[],"[(15360, 100)]","(15360, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(15360, 100)])]",[],[],"[(15360, 50)]","(15360, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (15360, 100))]",[],[],"[(15360, 100), (15360, 100)]","(15360, 100)"
emb_t0_matmul,BMM,"[('BMM', (128, 4, 120, 100))]",[],[],"[(128, 120, 4), (128, 120, 100)]","(128, 4, 100)"
desc_normalize,VECmul,"[('VECmul', (128, 400))]",[],[],"[(128, 400)]","(128, 400)"
desc_final_matmul,BMM,"[('BMM', (128, 100, 4, 16))]",[],[],"[(128, 100, 4), (128, 4, 16)]","(128, 100, 16)"
desc_reshape,MEM,"[('MEM', [(128, 1600)])]",[],[],"[(128, 100, 16)]","(128, 1600)"
fit_linear_0,Linear,"[('Linear', (128, 1600, 240))]",[],[],"[(128, 1600)]","(128, 240)"
fit_act_0,VECtanh,"[('VECtanh', (128, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_linear_1,Linear,"[('Linear', (128, 240, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_act_1,VECtanh,"[('VECtanh', (128, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_res_1,VECadd,"[('VECadd', (128, 240))]",[],[],"[(128, 240), (128, 240)]","(128, 240)"
fit_linear_2,Linear,"[('Linear', (128, 240, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_act_2,VECtanh,"[('VECtanh', (128, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_res_2,VECadd,"[('VECadd', (128, 240))]",[],[],"[(128, 240), (128, 240)]","(128, 240)"
output_linear,Linear,"[('Linear', (128, 240, 1))]",[],[],"[(128, 240)]","(128, 1)"
energy_sum,VECadd,"[('VECadd', (128, 1))]",[],[],"[(128, 1)]","(1,)"
output_bw,Linear,"[('Linear', (128, 1, 240))]",[],[],"[(128, 1)]","(128, 240)"
fit_bw_input_2,Linear,"[('Linear', (128, 240, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_bw_act_2,VECmul,"[('VECmul', (128, 240))]",[],[],"[(128, 240), (128, 240)]","(128, 240)"
fit_bw_input_1,Linear,"[('Linear', (128, 240, 240))]",[],[],"[(128, 240)]","(128, 240)"
fit_bw_act_1,VECmul,"[('VECmul', (128, 240))]",[],[],"[(128, 240), (128, 240)]","(128, 240)"
fit_bw_input_0,Linear,"[('Linear', (128, 240, 1600))]",[],[],"[(128, 240)]","(128, 1600)"
fit_bw_act_0,VECmul,"[('VECmul', (128, 240))]",[],[],"[(128, 240), (128, 240)]","(128, 240)"
desc_bw_matmul,BMM,"[('BMM', (128, 100, 16, 4))]",[],[],"[(128, 100, 16)]","(128, 100, 4)"
emb_t0_bw_matmul,BMM,"[('BMM', (128, 120, 4, 100))]",[],[],"[(128, 4, 100)]","(128, 120, 100)"
emb_t0_bw_input_2,Linear,"[('Linear', (15360, 100, 50))]",[],[],"[(15360, 100)]","(15360, 50)"
emb_t0_bw_act_2,VECmul,"[('VECmul', (15360, 100))]",[],[],"[(15360, 100), (15360, 100)]","(15360, 100)"
emb_t0_bw_input_1,Linear,"[('Linear', (15360, 50, 25))]",[],[],"[(15360, 50)]","(15360, 25)"
emb_t0_bw_act_1,VECmul,"[('VECmul', (15360, 50))]",[],[],"[(15360, 50), (15360, 50)]","(15360, 50)"
emb_t0_bw_input_0,Linear,"[('Linear', (15360, 25, 1))]",[],[],"[(15360, 25)]","(15360, 1)"
emb_t0_bw_act_0,VECmul,"[('VECmul', (15360, 25))]",[],[],"[(15360, 25), (15360, 25)]","(15360, 25)"
