Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
energy_sum,VECadd,"[('VECadd', (2048, 1))]",[],[],"[(2048, 1)]","(1,)"
output_bw_input_grad,Linear,"[('Linear', (2048, 240, 1))]",[],[],"[(2048, 1)]","(2048, 240)"
output_bw_weight_grad,Linear,"[('Linear', (2048, 240, 1))]",[],[],"[(2048, 1)]","(1, 240)"
output_bw_bias_grad,MEM,"[('MEM', [(2048, 1)])]",[],[],"[(2048, 1)]","(1,)"
fit_bw_input_2_input_grad,Linear,"[('Linear', (2048, 240, 240))]",[],[],"[(2048, 240)]","(2048, 240)"
fit_bw_input_2_weight_grad,Linear,"[('Linear', (2048, 240, 240))]",[],[],"[(2048, 240)]","(240, 240)"
fit_bw_input_2_bias_grad,MEM,"[('MEM', [(2048, 240)])]",[],[],"[(2048, 240)]","(240,)"
fit_bw_act_2,VECmul,"[('VECmul', (2048, 240))]",[],[],"[(2048, 240), (2048, 240)]","(2048, 240)"
fit_bw_input_1_input_grad,Linear,"[('Linear', (2048, 240, 240))]",[],[],"[(2048, 240)]","(2048, 240)"
fit_bw_input_1_weight_grad,Linear,"[('Linear', (2048, 240, 240))]",[],[],"[(2048, 240)]","(240, 240)"
fit_bw_input_1_bias_grad,MEM,"[('MEM', [(2048, 240)])]",[],[],"[(2048, 240)]","(240,)"
fit_bw_act_1,VECmul,"[('VECmul', (2048, 240))]",[],[],"[(2048, 240), (2048, 240)]","(2048, 240)"
fit_bw_input_0_input_grad,Linear,"[('Linear', (2048, 1600, 240))]",[],[],"[(2048, 240)]","(2048, 1600)"
fit_bw_input_0_weight_grad,Linear,"[('Linear', (2048, 1600, 240))]",[],[],"[(2048, 240)]","(240, 1600)"
fit_bw_input_0_bias_grad,MEM,"[('MEM', [(2048, 240)])]",[],[],"[(2048, 240)]","(240,)"
fit_bw_act_0,VECmul,"[('VECmul', (2048, 240))]",[],[],"[(2048, 240), (2048, 240)]","(2048, 240)"
desc_bw_matmul,BMM,"[('BMM', (2048, 100, 16, 4))]",[],[],"[(2048, 100, 16)]","(2048, 100, 4)"
emb_t0_bw_matmul,BMM,"[('BMM', (2048, 120, 4, 100))]",[],[],"[(2048, 4, 100)]","(2048, 120, 100)"
emb_t0_bw_2_input_grad,Linear,"[('Linear', (245760, 50, 100))]",[],[],"[(245760, 100)]","(245760, 50)"
emb_t0_bw_2_weight_grad,Linear,"[('Linear', (245760, 50, 100))]",[],[],"[(245760, 100)]","(100, 50)"
emb_t0_bw_2_bias_grad,MEM,"[('MEM', [(245760, 100)])]",[],[],"[(245760, 100)]","(100,)"
emb_t0_bw_act_2,VECmul,"[('VECmul', (245760, 100))]",[],[],"[(245760, 100), (245760, 100)]","(245760, 100)"
emb_t0_bw_1_input_grad,Linear,"[('Linear', (245760, 25, 50))]",[],[],"[(245760, 50)]","(245760, 25)"
emb_t0_bw_1_weight_grad,Linear,"[('Linear', (245760, 25, 50))]",[],[],"[(245760, 50)]","(50, 25)"
emb_t0_bw_1_bias_grad,MEM,"[('MEM', [(245760, 50)])]",[],[],"[(245760, 50)]","(50,)"
emb_t0_bw_act_1,VECmul,"[('VECmul', (245760, 50))]",[],[],"[(245760, 50), (245760, 50)]","(245760, 50)"
emb_t0_bw_0_input_grad,Linear,"[('Linear', (245760, 1, 25))]",[],[],"[(245760, 25)]","(245760, 1)"
emb_t0_bw_0_weight_grad,Linear,"[('Linear', (245760, 1, 25))]",[],[],"[(245760, 25)]","(25, 1)"
emb_t0_bw_0_bias_grad,MEM,"[('MEM', [(245760, 25)])]",[],[],"[(245760, 25)]","(25,)"
emb_t0_bw_act_0,VECmul,"[('VECmul', (245760, 25))]",[],[],"[(245760, 25), (245760, 25)]","(245760, 25)"
