Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(983040, 3)])]",[],[],"[(983040, 3)]","(983040, 3)"
env_gather,MEM,"[('MEM', [(8192, 120, 3)])]",[],[],"[(8192, 120, 3)]","(8192, 120, 3)"
env_diff_norm,VECadd,"[('VECadd', (983040, 3))]",[],[],"[(983040, 3), (983040, 3)]","(983040, 3)"
env_inv_r,VECmul,"[('VECmul', (983040, 4))]",[],[],"[(983040, 4)]","(983040, 4)"
env_smooth_weight,VECmul,"[('VECmul', (983040, 1))]",[],[],"[(983040, 1)]","(983040, 1)"
env_mat_mul,VECmul,"[('VECmul', (983040, 4))]",[],[],"[(983040, 4), (983040, 1)]","(983040, 4)"
env_normalize,VECadd,"[('VECadd', (983040, 4))]",[],[],"[(983040, 4), (983040, 4)]","(983040, 4)"
emb_t0_linear_0,Linear,"[('Linear', (983040, 1, 25))]",[],[],"[(983040, 1)]","(983040, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (983040, 25))]",[],[],"[(983040, 25)]","(983040, 25)"
emb_t0_linear_1,Linear,"[('Linear', (983040, 25, 50))]",[],[],"[(983040, 25)]","(983040, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (983040, 50))]",[],[],"[(983040, 50)]","(983040, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(983040, 50)])]",[],[],"[(983040, 25)]","(983040, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (983040, 50))]",[],[],"[(983040, 50), (983040, 50)]","(983040, 50)"
emb_t0_linear_2,Linear,"[('Linear', (983040, 50, 100))]",[],[],"[(983040, 50)]","(983040, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (983040, 100))]",[],[],"[(983040, 100)]","(983040, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(983040, 100)])]",[],[],"[(983040, 50)]","(983040, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (983040, 100))]",[],[],"[(983040, 100), (983040, 100)]","(983040, 100)"
emb_t0_matmul,BMM,"[('BMM', (8192, 4, 120, 100))]",[],[],"[(8192, 120, 4), (8192, 120, 100)]","(8192, 4, 100)"
desc_normalize,VECmul,"[('VECmul', (8192, 400))]",[],[],"[(8192, 400)]","(8192, 400)"
desc_final_matmul,BMM,"[('BMM', (8192, 100, 4, 16))]",[],[],"[(8192, 100, 4), (8192, 4, 16)]","(8192, 100, 16)"
desc_reshape,MEM,"[('MEM', [(8192, 1600)])]",[],[],"[(8192, 100, 16)]","(8192, 1600)"
fit_linear_0,Linear,"[('Linear', (8192, 1600, 240))]",[],[],"[(8192, 1600)]","(8192, 240)"
fit_act_0,VECtanh,"[('VECtanh', (8192, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_linear_1,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_act_1,VECtanh,"[('VECtanh', (8192, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_res_1,VECadd,"[('VECadd', (8192, 240))]",[],[],"[(8192, 240), (8192, 240)]","(8192, 240)"
fit_linear_2,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_act_2,VECtanh,"[('VECtanh', (8192, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_res_2,VECadd,"[('VECadd', (8192, 240))]",[],[],"[(8192, 240), (8192, 240)]","(8192, 240)"
output_linear,Linear,"[('Linear', (8192, 240, 1))]",[],[],"[(8192, 240)]","(8192, 1)"
energy_sum,VECadd,"[('VECadd', (8192, 1))]",[],[],"[(8192, 1)]","(1,)"
output_bw_input_grad,Linear,"[('Linear', (8192, 240, 1))]",[],[],"[(8192, 1)]","(8192, 240)"
output_bw_weight_grad,Linear,"[('Linear', (8192, 240, 1))]",[],[],"[(8192, 1)]","(1, 240)"
output_bw_bias_grad,MEM,"[('MEM', [(8192, 1)])]",[],[],"[(8192, 1)]","(1,)"
fit_bw_input_2_input_grad,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_bw_input_2_weight_grad,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(240, 240)"
fit_bw_input_2_bias_grad,MEM,"[('MEM', [(8192, 240)])]",[],[],"[(8192, 240)]","(240,)"
fit_bw_act_2,VECmul,"[('VECmul', (8192, 240))]",[],[],"[(8192, 240), (8192, 240)]","(8192, 240)"
fit_bw_input_1_input_grad,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_bw_input_1_weight_grad,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(240, 240)"
fit_bw_input_1_bias_grad,MEM,"[('MEM', [(8192, 240)])]",[],[],"[(8192, 240)]","(240,)"
fit_bw_act_1,VECmul,"[('VECmul', (8192, 240))]",[],[],"[(8192, 240), (8192, 240)]","(8192, 240)"
fit_bw_input_0_input_grad,Linear,"[('Linear', (8192, 1600, 240))]",[],[],"[(8192, 240)]","(8192, 1600)"
fit_bw_input_0_weight_grad,Linear,"[('Linear', (8192, 1600, 240))]",[],[],"[(8192, 240)]","(240, 1600)"
fit_bw_input_0_bias_grad,MEM,"[('MEM', [(8192, 240)])]",[],[],"[(8192, 240)]","(240,)"
fit_bw_act_0,VECmul,"[('VECmul', (8192, 240))]",[],[],"[(8192, 240), (8192, 240)]","(8192, 240)"
desc_bw_matmul,BMM,"[('BMM', (8192, 100, 16, 4))]",[],[],"[(8192, 100, 16)]","(8192, 100, 4)"
emb_t0_bw_matmul,BMM,"[('BMM', (8192, 120, 4, 100))]",[],[],"[(8192, 4, 100)]","(8192, 120, 100)"
emb_t0_bw_2_input_grad,Linear,"[('Linear', (983040, 50, 100))]",[],[],"[(983040, 100)]","(983040, 50)"
emb_t0_bw_2_weight_grad,Linear,"[('Linear', (983040, 50, 100))]",[],[],"[(983040, 100)]","(100, 50)"
emb_t0_bw_2_bias_grad,MEM,"[('MEM', [(983040, 100)])]",[],[],"[(983040, 100)]","(100,)"
emb_t0_bw_act_2,VECmul,"[('VECmul', (983040, 100))]",[],[],"[(983040, 100), (983040, 100)]","(983040, 100)"
emb_t0_bw_1_input_grad,Linear,"[('Linear', (983040, 25, 50))]",[],[],"[(983040, 50)]","(983040, 25)"
emb_t0_bw_1_weight_grad,Linear,"[('Linear', (983040, 25, 50))]",[],[],"[(983040, 50)]","(50, 25)"
emb_t0_bw_1_bias_grad,MEM,"[('MEM', [(983040, 50)])]",[],[],"[(983040, 50)]","(50,)"
emb_t0_bw_act_1,VECmul,"[('VECmul', (983040, 50))]",[],[],"[(983040, 50), (983040, 50)]","(983040, 50)"
emb_t0_bw_0_input_grad,Linear,"[('Linear', (983040, 1, 25))]",[],[],"[(983040, 25)]","(983040, 1)"
emb_t0_bw_0_weight_grad,Linear,"[('Linear', (983040, 1, 25))]",[],[],"[(983040, 25)]","(25, 1)"
emb_t0_bw_0_bias_grad,MEM,"[('MEM', [(983040, 25)])]",[],[],"[(983040, 25)]","(25,)"
emb_t0_bw_act_0,VECmul,"[('VECmul', (983040, 25))]",[],[],"[(983040, 25), (983040, 25)]","(983040, 25)"
