Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(565248, 3)])]",[],[],"[(565248, 3)]","(565248, 3)"
env_gather,MEM,"[('MEM', [(4096, 138, 3)])]",[],[],"[(4096, 138, 3)]","(4096, 138, 3)"
env_diff_norm,VECadd,"[('VECadd', (565248, 3))]",[],[],"[(565248, 3), (565248, 3)]","(565248, 3)"
env_inv_r,VECmul,"[('VECmul', (565248, 4))]",[],[],"[(565248, 4)]","(565248, 4)"
env_smooth_weight,VECmul,"[('VECmul', (565248, 1))]",[],[],"[(565248, 1)]","(565248, 1)"
env_mat_mul,VECmul,"[('VECmul', (565248, 4))]",[],[],"[(565248, 4), (565248, 1)]","(565248, 4)"
env_normalize,VECadd,"[('VECadd', (565248, 4))]",[],[],"[(565248, 4), (565248, 4)]","(565248, 4)"
emb_t0_linear_0,Linear,"[('Linear', (188416, 1, 25))]",[],[],"[(188416, 1)]","(188416, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (188416, 25))]",[],[],"[(188416, 25)]","(188416, 25)"
emb_t0_linear_1,Linear,"[('Linear', (188416, 25, 50))]",[],[],"[(188416, 25)]","(188416, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (188416, 50))]",[],[],"[(188416, 50)]","(188416, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(188416, 50)])]",[],[],"[(188416, 25)]","(188416, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (188416, 50))]",[],[],"[(188416, 50), (188416, 50)]","(188416, 50)"
emb_t0_linear_2,Linear,"[('Linear', (188416, 50, 100))]",[],[],"[(188416, 50)]","(188416, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (188416, 100))]",[],[],"[(188416, 100)]","(188416, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(188416, 100)])]",[],[],"[(188416, 50)]","(188416, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (188416, 100))]",[],[],"[(188416, 100), (188416, 100)]","(188416, 100)"
emb_t0_matmul,BMM,"[('BMM', (4096, 4, 46, 100))]",[],[],"[(4096, 46, 4), (4096, 46, 100)]","(4096, 4, 100)"
emb_t1_linear_0,Linear,"[('Linear', (376832, 1, 25))]",[],[],"[(376832, 1)]","(376832, 25)"
emb_t1_act_0,VECtanh,"[('VECtanh', (376832, 25))]",[],[],"[(376832, 25)]","(376832, 25)"
emb_t1_linear_1,Linear,"[('Linear', (376832, 25, 50))]",[],[],"[(376832, 25)]","(376832, 50)"
emb_t1_act_1,VECtanh,"[('VECtanh', (376832, 50))]",[],[],"[(376832, 50)]","(376832, 50)"
emb_t1_concat_1,MEM,"[('MEM', [(376832, 50)])]",[],[],"[(376832, 25)]","(376832, 50)"
emb_t1_res_1,VECadd,"[('VECadd', (376832, 50))]",[],[],"[(376832, 50), (376832, 50)]","(376832, 50)"
emb_t1_linear_2,Linear,"[('Linear', (376832, 50, 100))]",[],[],"[(376832, 50)]","(376832, 100)"
emb_t1_act_2,VECtanh,"[('VECtanh', (376832, 100))]",[],[],"[(376832, 100)]","(376832, 100)"
emb_t1_concat_2,MEM,"[('MEM', [(376832, 100)])]",[],[],"[(376832, 50)]","(376832, 100)"
emb_t1_res_2,VECadd,"[('VECadd', (376832, 100))]",[],[],"[(376832, 100), (376832, 100)]","(376832, 100)"
emb_t1_matmul,BMM,"[('BMM', (4096, 4, 92, 100))]",[],[],"[(4096, 92, 4), (4096, 92, 100)]","(4096, 4, 100)"
emb_t1_accum,VECadd,"[('VECadd', (4096, 400))]",[],[],"[(4096, 400), (4096, 400)]","(4096, 400)"
desc_normalize,VECmul,"[('VECmul', (4096, 400))]",[],[],"[(4096, 400)]","(4096, 400)"
desc_final_matmul,BMM,"[('BMM', (4096, 100, 4, 16))]",[],[],"[(4096, 100, 4), (4096, 4, 16)]","(4096, 100, 16)"
desc_reshape,MEM,"[('MEM', [(4096, 1600)])]",[],[],"[(4096, 100, 16)]","(4096, 1600)"
fit_linear_0,Linear,"[('Linear', (4096, 1600, 240))]",[],[],"[(4096, 1600)]","(4096, 240)"
fit_act_0,VECtanh,"[('VECtanh', (4096, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_linear_1,Linear,"[('Linear', (4096, 240, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_act_1,VECtanh,"[('VECtanh', (4096, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_res_1,VECadd,"[('VECadd', (4096, 240))]",[],[],"[(4096, 240), (4096, 240)]","(4096, 240)"
fit_linear_2,Linear,"[('Linear', (4096, 240, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_act_2,VECtanh,"[('VECtanh', (4096, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
fit_res_2,VECadd,"[('VECadd', (4096, 240))]",[],[],"[(4096, 240), (4096, 240)]","(4096, 240)"
output_linear,Linear,"[('Linear', (4096, 240, 1))]",[],[],"[(4096, 240)]","(4096, 1)"
energy_sum,VECadd,"[('VECadd', (4096, 1))]",[],[],"[(4096, 1)]","(1,)"
output_bw,Linear,"[('Linear', (4096, 1, 240))]",[],[],"[(4096, 1)]","(4096, 240)"
fit_bw_input_2,Linear,"[('Linear', (4096, 240, 240))]",[],[],"[(4096, 240)]","(4096, 240)"
