Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(1130496, 3)])]",[],[],"[(1130496, 3)]","(1130496, 3)"
env_gather,MEM,"[('MEM', [(8192, 138, 3)])]",[],[],"[(8192, 138, 3)]","(8192, 138, 3)"
env_diff_norm,VECadd,"[('VECadd', (1130496, 3))]",[],[],"[(1130496, 3), (1130496, 3)]","(1130496, 3)"
env_inv_r,VECmul,"[('VECmul', (1130496, 4))]",[],[],"[(1130496, 4)]","(1130496, 4)"
env_smooth_weight,VECmul,"[('VECmul', (1130496, 1))]",[],[],"[(1130496, 1)]","(1130496, 1)"
env_mat_mul,VECmul,"[('VECmul', (1130496, 4))]",[],[],"[(1130496, 4), (1130496, 1)]","(1130496, 4)"
env_normalize,VECadd,"[('VECadd', (1130496, 4))]",[],[],"[(1130496, 4), (1130496, 4)]","(1130496, 4)"
emb_t0_linear_0,Linear,"[('Linear', (376832, 1, 25))]",[],[],"[(376832, 1)]","(376832, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (376832, 25))]",[],[],"[(376832, 25)]","(376832, 25)"
emb_t0_linear_1,Linear,"[('Linear', (376832, 25, 50))]",[],[],"[(376832, 25)]","(376832, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (376832, 50))]",[],[],"[(376832, 50)]","(376832, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(376832, 50)])]",[],[],"[(376832, 25)]","(376832, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (376832, 50))]",[],[],"[(376832, 50), (376832, 50)]","(376832, 50)"
emb_t0_linear_2,Linear,"[('Linear', (376832, 50, 100))]",[],[],"[(376832, 50)]","(376832, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (376832, 100))]",[],[],"[(376832, 100)]","(376832, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(376832, 100)])]",[],[],"[(376832, 50)]","(376832, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (376832, 100))]",[],[],"[(376832, 100), (376832, 100)]","(376832, 100)"
emb_t0_matmul,BMM,"[('BMM', (8192, 4, 46, 100))]",[],[],"[(8192, 46, 4), (8192, 46, 100)]","(8192, 4, 100)"
emb_t1_linear_0,Linear,"[('Linear', (753664, 1, 25))]",[],[],"[(753664, 1)]","(753664, 25)"
emb_t1_act_0,VECtanh,"[('VECtanh', (753664, 25))]",[],[],"[(753664, 25)]","(753664, 25)"
emb_t1_linear_1,Linear,"[('Linear', (753664, 25, 50))]",[],[],"[(753664, 25)]","(753664, 50)"
emb_t1_act_1,VECtanh,"[('VECtanh', (753664, 50))]",[],[],"[(753664, 50)]","(753664, 50)"
emb_t1_concat_1,MEM,"[('MEM', [(753664, 50)])]",[],[],"[(753664, 25)]","(753664, 50)"
emb_t1_res_1,VECadd,"[('VECadd', (753664, 50))]",[],[],"[(753664, 50), (753664, 50)]","(753664, 50)"
emb_t1_linear_2,Linear,"[('Linear', (753664, 50, 100))]",[],[],"[(753664, 50)]","(753664, 100)"
emb_t1_act_2,VECtanh,"[('VECtanh', (753664, 100))]",[],[],"[(753664, 100)]","(753664, 100)"
emb_t1_concat_2,MEM,"[('MEM', [(753664, 100)])]",[],[],"[(753664, 50)]","(753664, 100)"
emb_t1_res_2,VECadd,"[('VECadd', (753664, 100))]",[],[],"[(753664, 100), (753664, 100)]","(753664, 100)"
emb_t1_matmul,BMM,"[('BMM', (8192, 4, 92, 100))]",[],[],"[(8192, 92, 4), (8192, 92, 100)]","(8192, 4, 100)"
emb_t1_accum,VECadd,"[('VECadd', (8192, 400))]",[],[],"[(8192, 400), (8192, 400)]","(8192, 400)"
desc_normalize,VECmul,"[('VECmul', (8192, 400))]",[],[],"[(8192, 400)]","(8192, 400)"
desc_final_matmul,BMM,"[('BMM', (8192, 100, 4, 16))]",[],[],"[(8192, 100, 4), (8192, 4, 16)]","(8192, 100, 16)"
desc_reshape,MEM,"[('MEM', [(8192, 1600)])]",[],[],"[(8192, 100, 16)]","(8192, 1600)"
fit_linear_0,Linear,"[('Linear', (8192, 1600, 240))]",[],[],"[(8192, 1600)]","(8192, 240)"
fit_act_0,VECtanh,"[('VECtanh', (8192, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_linear_1,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_act_1,VECtanh,"[('VECtanh', (8192, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_res_1,VECadd,"[('VECadd', (8192, 240))]",[],[],"[(8192, 240), (8192, 240)]","(8192, 240)"
fit_linear_2,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_act_2,VECtanh,"[('VECtanh', (8192, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_res_2,VECadd,"[('VECadd', (8192, 240))]",[],[],"[(8192, 240), (8192, 240)]","(8192, 240)"
output_linear,Linear,"[('Linear', (8192, 240, 1))]",[],[],"[(8192, 240)]","(8192, 1)"
energy_sum,VECadd,"[('VECadd', (8192, 1))]",[],[],"[(8192, 1)]","(1,)"
output_bw_input_grad,Linear,"[('Linear', (8192, 240, 1))]",[],[],"[(8192, 1)]","(8192, 240)"
output_bw_weight_grad,Linear,"[('Linear', (8192, 240, 1))]",[],[],"[(8192, 1)]","(1, 240)"
output_bw_bias_grad,MEM,"[('MEM', [(8192, 1)])]",[],[],"[(8192, 1)]","(1,)"
fit_bw_input_2_input_grad,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_bw_input_2_weight_grad,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(240, 240)"
fit_bw_input_2_bias_grad,MEM,"[('MEM', [(8192, 240)])]",[],[],"[(8192, 240)]","(240,)"
fit_bw_act_2,VECmul,"[('VECmul', (8192, 240))]",[],[],"[(8192, 240), (8192, 240)]","(8192, 240)"
fit_bw_input_1_input_grad,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(8192, 240)"
fit_bw_input_1_weight_grad,Linear,"[('Linear', (8192, 240, 240))]",[],[],"[(8192, 240)]","(240, 240)"
fit_bw_input_1_bias_grad,MEM,"[('MEM', [(8192, 240)])]",[],[],"[(8192, 240)]","(240,)"
