Name,OpName,FwOps,BwOps,AccOps,InputShapes,OutputShape
nlist_gather,MEM,"[('MEM', [(282624, 3)])]",[],[],"[(282624, 3)]","(282624, 3)"
env_gather,MEM,"[('MEM', [(2048, 138, 3)])]",[],[],"[(2048, 138, 3)]","(2048, 138, 3)"
env_diff_norm,VECadd,"[('VECadd', (282624, 3))]",[],[],"[(282624, 3), (282624, 3)]","(282624, 3)"
env_inv_r,VECmul,"[('VECmul', (282624, 4))]",[],[],"[(282624, 4)]","(282624, 4)"
env_smooth_weight,VECmul,"[('VECmul', (282624, 1))]",[],[],"[(282624, 1)]","(282624, 1)"
env_mat_mul,VECmul,"[('VECmul', (282624, 4))]",[],[],"[(282624, 4), (282624, 1)]","(282624, 4)"
env_normalize,VECadd,"[('VECadd', (282624, 4))]",[],[],"[(282624, 4), (282624, 4)]","(282624, 4)"
emb_t0_linear_0,Linear,"[('Linear', (94208, 1, 25))]",[],[],"[(94208, 1)]","(94208, 25)"
emb_t0_act_0,VECtanh,"[('VECtanh', (94208, 25))]",[],[],"[(94208, 25)]","(94208, 25)"
emb_t0_linear_1,Linear,"[('Linear', (94208, 25, 50))]",[],[],"[(94208, 25)]","(94208, 50)"
emb_t0_act_1,VECtanh,"[('VECtanh', (94208, 50))]",[],[],"[(94208, 50)]","(94208, 50)"
emb_t0_concat_1,MEM,"[('MEM', [(94208, 50)])]",[],[],"[(94208, 25)]","(94208, 50)"
emb_t0_res_1,VECadd,"[('VECadd', (94208, 50))]",[],[],"[(94208, 50), (94208, 50)]","(94208, 50)"
emb_t0_linear_2,Linear,"[('Linear', (94208, 50, 100))]",[],[],"[(94208, 50)]","(94208, 100)"
emb_t0_act_2,VECtanh,"[('VECtanh', (94208, 100))]",[],[],"[(94208, 100)]","(94208, 100)"
emb_t0_concat_2,MEM,"[('MEM', [(94208, 100)])]",[],[],"[(94208, 50)]","(94208, 100)"
emb_t0_res_2,VECadd,"[('VECadd', (94208, 100))]",[],[],"[(94208, 100), (94208, 100)]","(94208, 100)"
emb_t0_matmul,BMM,"[('BMM', (2048, 4, 46, 100))]",[],[],"[(2048, 46, 4), (2048, 46, 100)]","(2048, 4, 100)"
emb_t1_linear_0,Linear,"[('Linear', (188416, 1, 25))]",[],[],"[(188416, 1)]","(188416, 25)"
emb_t1_act_0,VECtanh,"[('VECtanh', (188416, 25))]",[],[],"[(188416, 25)]","(188416, 25)"
emb_t1_linear_1,Linear,"[('Linear', (188416, 25, 50))]",[],[],"[(188416, 25)]","(188416, 50)"
emb_t1_act_1,VECtanh,"[('VECtanh', (188416, 50))]",[],[],"[(188416, 50)]","(188416, 50)"
emb_t1_concat_1,MEM,"[('MEM', [(188416, 50)])]",[],[],"[(188416, 25)]","(188416, 50)"
emb_t1_res_1,VECadd,"[('VECadd', (188416, 50))]",[],[],"[(188416, 50), (188416, 50)]","(188416, 50)"
emb_t1_linear_2,Linear,"[('Linear', (188416, 50, 100))]",[],[],"[(188416, 50)]","(188416, 100)"
emb_t1_act_2,VECtanh,"[('VECtanh', (188416, 100))]",[],[],"[(188416, 100)]","(188416, 100)"
emb_t1_concat_2,MEM,"[('MEM', [(188416, 100)])]",[],[],"[(188416, 50)]","(188416, 100)"
emb_t1_res_2,VECadd,"[('VECadd', (188416, 100))]",[],[],"[(188416, 100), (188416, 100)]","(188416, 100)"
emb_t1_matmul,BMM,"[('BMM', (2048, 4, 92, 100))]",[],[],"[(2048, 92, 4), (2048, 92, 100)]","(2048, 4, 100)"
emb_t1_accum,VECadd,"[('VECadd', (2048, 400))]",[],[],"[(2048, 400), (2048, 400)]","(2048, 400)"
desc_normalize,VECmul,"[('VECmul', (2048, 400))]",[],[],"[(2048, 400)]","(2048, 400)"
desc_final_matmul,BMM,"[('BMM', (2048, 100, 4, 16))]",[],[],"[(2048, 100, 4), (2048, 4, 16)]","(2048, 100, 16)"
desc_reshape,MEM,"[('MEM', [(2048, 1600)])]",[],[],"[(2048, 100, 16)]","(2048, 1600)"
fit_linear_0,Linear,"[('Linear', (2048, 1600, 240))]",[],[],"[(2048, 1600)]","(2048, 240)"
fit_act_0,VECtanh,"[('VECtanh', (2048, 240))]",[],[],"[(2048, 240)]","(2048, 240)"
fit_linear_1,Linear,"[('Linear', (2048, 240, 240))]",[],[],"[(2048, 240)]","(2048, 240)"
fit_act_1,VECtanh,"[('VECtanh', (2048, 240))]",[],[],"[(2048, 240)]","(2048, 240)"
fit_res_1,VECadd,"[('VECadd', (2048, 240))]",[],[],"[(2048, 240), (2048, 240)]","(2048, 240)"
fit_linear_2,Linear,"[('Linear', (2048, 240, 240))]",[],[],"[(2048, 240)]","(2048, 240)"
fit_act_2,VECtanh,"[('VECtanh', (2048, 240))]",[],[],"[(2048, 240)]","(2048, 240)"
fit_res_2,VECadd,"[('VECadd', (2048, 240))]",[],[],"[(2048, 240), (2048, 240)]","(2048, 240)"
output_linear,Linear,"[('Linear', (2048, 240, 1))]",[],[],"[(2048, 240)]","(2048, 1)"
energy_sum,VECadd,"[('VECadd', (2048, 1))]",[],[],"[(2048, 1)]","(1,)"
